source,tax,tax.rank,full.name1,tdwg.name,tax.kingdom
huh,Brassicaceae,family,Tai-Yien Cheo,"Taiyien, C.",plantae
huh,Scrophulariaceae,family,Takasi (Takashi) Yamazaki,"Yamazaki, T.",plantae
aspt,Asteraceae,family,Takayuki Kawahara,"Kawahara, T.",plantae
aspt,Fagaceae,family,Takayuki Kawahara,"Kawahara, T.",plantae
aspt,Orchidaceae,family,Takayuki Kawahara,"Kawahara, T.",plantae
herbaria,Styracaceae,family,TALISSON RESENDE CAPISTRANO,"Capistrano, T.R.",plantae
huh,Boraginaceae,family,Tamara Nikitichna Popova,"Popova, T.N.",plantae
huh,Scrophulariaceae,family,Tamara Nikitichna Popova,"Popova, T.N.",plantae
rbh,Droseraceae,family,Tânia R.S. Silva,"Silva, T.R.S.",plantae
rbh,Verbenaceae,family,Tânia R.S. Silva,"Silva, T.R.S.",plantae
rbh,Bromeliaceae,family,Tânia Wendt,"Wendt, T.",plantae
huh,Polygonaceae,family,Tanja M. Schuster,"Schuster, T.M.",plantae
aspt,Ericaceae,family,Tanja Schuster,"Schuster, T.",plantae
aspt,Fabaceae,family,Tanja Schuster,"Schuster, T.",plantae
aspt,Polygonaceae,family,Tanja Schuster,"Schuster, T.",plantae
aspt,Annonaceae,family,Tanya Scharaschkin,"Scharaschkin, T.",plantae
aspt,Poaceae,family,Tanya Scharaschkin,"Scharaschkin, T.",plantae
huh,Rubiaceae,family,Tao Chen,"Chen, C.T.",plantae
huh,Styracaceae,family,Tao Chen,"Chen, C.T.",plantae
huh,Rubiaceae,family,Tao Chen,"Chen, T.",plantae
huh,Rubiaceae,family,Tao Chen,"Chen, T.",plantae
huh,Styracaceae,family,Tao Chen,"Chen, T.",plantae
huh,Styracaceae,family,Tao Chen,"Chen, T.",plantae
rbh,Orchidaceae,family,Tarcísio Magevski Rodrigues,"Rodrigues, T.M.",plantae
huh,Poaceae,family,Tarciso Sousa Filgueiras,Filgueiras,plantae
huh,Poaceae,family,Tarciso Sousa Filgueiras,"Filgueiras, T.S.",plantae
huh,Poaceae,family,Tarciso Sousa Filgueiras,"Filgueiras, T.S.",plantae
huh,Poaceae,family,Tarciso Sousa Filgueiras,"Filgueiros, T.S.",plantae
aspt,Passifloraceae,family,Tatiana Erika Boza Espinoza,"Espinoza, T.E.B.",plantae
ipni,Rosaceae,family,Tatiana Erika Boza Espinoza,"Espinoza, T.E.B.",plantae
huh,Myristicaceae,family,Tatiana S. Jaramillo,"Jaramillo, T.",plantae
huh,Myristicaceae,family,Tatiana S. Jaramillo,"Jaramillo, T.S.",plantae
huh,Myristicaceae,family,Tatiana S. Jaramillo,"Tatiana, S.J.V.",plantae
huh,Poaceae,family,Tatiana Sendulsky,"Sendulsky, T.",plantae
huh,Poaceae,family,Tatiana Sendulsky,"Sendulsky, T.",plantae
rbh,Primulaceae,family,Tatiana T. Carrijo,"Carrijo, T.T.",plantae
huh,Cyperaceae,family,Tatiana Vladimirovna Egorova,"Egorova, T.V.",plantae
huh,Apocynaceae,family,Tatyana Livshultz,"Livshultz, T.",plantae
huh,Apocynaceae,family,Tatyana Livshultz,"Livshultz, T.",plantae
huh,Lamiaceae,family,Tatyana Valerievna Krestovskaja,"Krestovskaja, T.V.",plantae
huh,Fabaceae,family,Te-chao Chen,"Chen, T.",plantae
huh,Lardizabalaceae,family,Te-chao Chen,"Chen, T.",plantae
huh,Sapindaceae,family,Te-chao Chen,"Chen, T.",plantae
huh,Burmanniaceae,family,Te-Lin(g) Wu,"De-Lin, W.",plantae
huh,Cannaceae,family,Te-Lin(g) Wu,"De-Lin, W.",plantae
huh,Fabaceae,family,Te-Lin(g) Wu,"De-Lin, W.",plantae
huh,Marantaceae,family,Te-Lin(g) Wu,"De-Lin, W.",plantae
huh,Musaceae,family,Te-Lin(g) Wu,"De-Lin, W.",plantae
huh,Podostemaceae,family,Te-Lin(g) Wu,"De-Lin, W.",plantae
huh,Rafflesiaceae,family,Te-Lin(g) Wu,"De-Lin, W.",plantae
huh,Zingiberaceae,family,Te-Lin(g) Wu,"De-Lin, W.",plantae
huh,Burmanniaceae,family,Te-Lin(g) Wu,"Te-Lin, W.",plantae
huh,Cannaceae,family,Te-Lin(g) Wu,"Te-Lin, W.",plantae
huh,Fabaceae,family,Te-Lin(g) Wu,"Te-Lin, W.",plantae
huh,Marantaceae,family,Te-Lin(g) Wu,"Te-Lin, W.",plantae
huh,Musaceae,family,Te-Lin(g) Wu,"Te-Lin, W.",plantae
huh,Podostemaceae,family,Te-Lin(g) Wu,"Te-Lin, W.",plantae
huh,Rafflesiaceae,family,Te-Lin(g) Wu,"Te-Lin, W.",plantae
huh,Zingiberaceae,family,Te-Lin(g) Wu,"Te-Lin, W.",plantae
huh,Burmanniaceae,family,Te-Lin(g) Wu,"Te-Lin(g), W.",plantae
huh,Burmanniaceae,family,Te-Lin(g) Wu,"Te-Lin(g), W.",plantae
huh,Cannaceae,family,Te-Lin(g) Wu,"Te-Lin(g), W.",plantae
huh,Cannaceae,family,Te-Lin(g) Wu,"Te-Lin(g), W.",plantae
huh,Fabaceae,family,Te-Lin(g) Wu,"Te-Lin(g), W.",plantae
huh,Fabaceae,family,Te-Lin(g) Wu,"Te-Lin(g), W.",plantae
huh,Marantaceae,family,Te-Lin(g) Wu,"Te-Lin(g), W.",plantae
huh,Marantaceae,family,Te-Lin(g) Wu,"Te-Lin(g), W.",plantae
huh,Musaceae,family,Te-Lin(g) Wu,"Te-Lin(g), W.",plantae
huh,Musaceae,family,Te-Lin(g) Wu,"Te-Lin(g), W.",plantae
huh,Podostemaceae,family,Te-Lin(g) Wu,"Te-Lin(g), W.",plantae
huh,Podostemaceae,family,Te-Lin(g) Wu,"Te-Lin(g), W.",plantae
huh,Rafflesiaceae,family,Te-Lin(g) Wu,"Te-Lin(g), W.",plantae
huh,Rafflesiaceae,family,Te-Lin(g) Wu,"Te-Lin(g), W.",plantae
huh,Zingiberaceae,family,Te-Lin(g) Wu,"Te-Lin(g), W.",plantae
huh,Zingiberaceae,family,Te-Lin(g) Wu,"Te-Lin(g), W.",plantae
huh,Rosaceae,family,Te-tsun Yü,"Dejun, Y.",plantae
huh,Rosaceae,family,Te-tsun Yü,"Dejun, Y.",plantae
huh,Rosaceae,family,Te-tsun Yü,"Te-Tsun, Y.",plantae
huh,Rosaceae,family,Te-tsun Yü,"Te-Tsun, Y.",plantae
huh,Rosaceae,family,Te-tsun Yü,"Te-Tsun, Y.",plantae
huh,Rosaceae,family,Te-tsun Yü,"Tse-Tsun, Y.",plantae
rbh,Magnoliopsida,class,Temilze Gomes Duarte,"Duarte, T.G.",plantae
https://es.wikipedia.org/wiki/Categor%C3%ADa:Bot%C3%A1nicos_de_Argentina,Asclepiadaceae,family,Teodore Meyer,"Meyer, T.",plantae
rbh,Passifloraceae,family,Teonildes S. Nunes,"Nunes, T.S.",plantae
herbaria,Fabaceae,family,Terence Dale Pennington,"J. R. Pennington, T.D.",plantae
flora_neotropica,Meliaceae,family,Terence Dale Pennington,"J. R. Pennington, T.D.",plantae
huh,Sapotaceae,family,Terence Dale Pennington,"J. R. Pennington, T.D.",plantae
huh,Sapotaceae,family,Terence Dale Pennington,"Penington, T.D.",plantae
huh,Sapotaceae,family,Terence Dale Pennington,"Pennignton, T.D.",plantae
flora_neotropica,Meliaceae,family,Terence Dale Pennington,"Pennigton, T.",plantae
flora_neotropica,Meliaceae,family,Terence Dale Pennington,"Pennigton, T.D.",plantae
huh,Sapotaceae,family,Terence Dale Pennington,"Pennigton, T.D.",plantae
herbaria,Sapotaceae,family,Terence Dale Pennington,Pennington,plantae
flora_neotropica,Meliaceae,family,Terence Dale Pennington,Pennington T.,plantae
huh,Sapotaceae,family,Terence Dale Pennington,Pennington T.,plantae
huh,Sapotaceae,family,Terence Dale Pennington,Pennington T.D.,plantae
flora_neotropica,Meliaceae,family,Terence Dale Pennington,"Pennington, D.T.",plantae
flora_neotropica,Meliaceae,family,Terence Dale Pennington,"Pennington, T.",plantae
huh,Sapotaceae,family,Terence Dale Pennington,"Pennington, T.",plantae
huh,Sapotaceae,family,Terence Dale Pennington,"Pennington, T.",plantae
herbaria,Fabaceae,family,Terence Dale Pennington,"Pennington, T.D.",plantae
flora_neotropica,Meliaceae,family,Terence Dale Pennington,"Pennington, T.D.",plantae
huh,Sapotaceae,family,Terence Dale Pennington,"Pennington, T.D.",plantae
huh,Sapotaceae,family,Terence Dale Pennington,"Pennington, T.D.",plantae
huh,Sapotaceae,family,Terence Dale Pennington,"Pennington, T.D.",plantae
huh,Sapotaceae,family,Terence Dale Pennington,"Pennington, T.D.",plantae
huh,Boraginaceae,family,Teresa Emil Di Fulvio,"Fulvio, T.D.",plantae
huh,Boraginaceae,family,Teresa Emil Di Fulvio,"Fulvio, T.E.D.",plantae
huh,Anacardiaceae,family,Teresa Terrazas,"Salgado, T.T.",plantae
huh,Anacardiaceae,family,Teresa Terrazas,"Terrazas Salgado, T.",plantae
huh,Anacardiaceae,family,Teresa Terrazas,"Terrazas, T.",plantae
huh,Anacardiaceae,family,Teresa Terrazas,"Terrazas, T.",plantae
huh,Anacardiaceae,family,Teresa Terrazas,"Terrazas, T.",plantae
huh,Bromeliaceae,family,Teresia Strehl,"Strehl, T.",plantae
huh,Cucurbitaceae,family,Terrence W. Walters,"Walters, T.W.",plantae
huh,Polemoniaceae,family,Terri L. Weese,"Weese, T.L.",plantae
huh,Colchicaceae,family,Terry Desmond MacFarlane,"Macfarlane, T.D.",plantae
huh,Dasypogonaceae,family,Terry Desmond MacFarlane,"Macfarlane, T.D.",plantae
huh,Fabaceae,family,Terry Desmond MacFarlane,"Macfarlane, T.D.",plantae
huh,Haemodoraceae,family,Terry Desmond MacFarlane,"Macfarlane, T.D.",plantae
huh,Poaceae,family,Terry Desmond MacFarlane,"Macfarlane, T.D.",plantae
huh,Asteraceae,family,Tesira Sigrid Tombesi,"Tombesi, T.S.",plantae
huh,Asteraceae,family,Tetsukazu Yahara,"Yahara, T.",plantae
huh,Urticaceae,family,Tetsukazu Yahara,"Yahara, T.",plantae
huh,Cyperaceae,family,Tetsuo Michael Koyama,"Koyama, T.M.",plantae
huh,Sabiaceae,family,Th. P. M. van de Water,"Water, T.P.M.",plantae
huh,Sabiaceae,family,Th. P. M. van de Water,"Water, T.P.M.V.",plantae
huh,Amaryllidaceae,family,Thaddeus Monroe Howard,"Howard, T.M.",plantae
huh,Amaryllidaceae,family,Thaddeus Monroe Howard,"Howard, T.M.",plantae
huh,Amaryllidaceae,family,Thaddeus Monroe Howard,"Howard, T.M.",plantae
huh,Amaryllidaceae,family,Thaddeus Monroe Howard,"Howard, T.M.",plantae
rbh,Poaceae,family,Thais Aparecida Coelho dos Santos,"Santos, T.A.C.",plantae
rbh,Cyatheaceae,family,Thaís Elias Almeida,"Almeida, T.E.",plantae
rbh,Poaceae,family,Thaís Scotti do Canto-Dorow,"Canto-Dorow, T.S.",plantae
huh,Aceraceae,family,Thawatchai Santisuk,"Santisuk, T.",plantae
huh,Aceraceae,family,Thawatchai Santisuk,"Santisuk, T.",plantae
huh,Bignoniaceae,family,Thawatchai Santisuk,"Santisuk, T.",plantae
huh,Bignoniaceae,family,Thawatchai Santisuk,"Santisuk, T.",plantae
huh,Lythraceae,family,Thawatchai Santisuk,"Santisuk, T.",plantae
huh,Lythraceae,family,Thawatchai Santisuk,"Santisuk, T.",plantae
huh,Zingiberaceae,family,Thaya Jenjittikul,"Jenjittikul, T.",plantae
herbaria,Onagraceae,family,Thennilapuram Parasuraman Ramamoorthy,"Ramamoorthy, T.",plantae
huh,Lamiaceae,family,Thennilapuram Parasuraman Ramamoorthy,"Ramamoorthy, T.P.",plantae
huh,Lamiaceae,family,Thennilapuram Parasuraman Ramamoorthy,"Ramamoorthy, T.P.",plantae
herbaria,Onagraceae,family,Thennilapuram Parasuraman Ramamoorthy,"Ramamoorthy, T.P.",plantae
huh,Cyperaceae,family,Theodore Stuart Cochrane,"Cochrane, T.S.",plantae
huh,Cactaceae,family,Theodosia B. Shepherd,"Shepherd, T.B.",plantae
vinicius,Meliaceae,family,Thiago Bevilacqua Flores,"Flores, T.B.",plantae
vinicius,Myrtaceae,family,Thiago Bevilacqua Flores,"Flores, T.B.",plantae
huh,Poaceae,family,Thomas Arthur Cope,"Cope, T.A.",plantae
huh,Poaceae,family,Thomas Arthur Cope,"Cope, T.A.",plantae
huh,Araceae,family,Thomas Bernard Croat,"Croat, T.",plantae
huh,Araceae,family,Thomas Bernard Croat,"Croat, T.B.",plantae
herbaria,Amaranthaceae,family,Thomas Borsch,"Borsch, T.",plantae
huh,Ranunculaceae,family,Thomas Duncan,"Duncan, T.",plantae
huh,Asteraceae,family,Thomas E. Melchert,"Melchert, T.E.",plantae
huh,Asteraceae,family,Thomas E. Melchert,"Melchert, T.E.",plantae
huh,Acanthaceae,family,Thomas Franklin Daniel,"Daniel, T.",plantae
huh,Acanthaceae,family,Thomas Franklin Daniel,"Daniel, T.F.",plantae
huh,Acanthaceae,family,Thomas Franklin Daniel,"Daniel, T.F.",plantae
huh,Acanthaceae,family,Thomas Franklin Daniel,"Daniel, T.F.",plantae
huh,Campanulaceae,family,Thomas G. Lammers,"Lammers, T.G.",plantae
aspt,Polygalaceae,family,Thomas L. Wendt,"Wendt, T.L.",plantae
huh,Annonaceae,family,Thomas Louis Peter Couvreur,"Couvreur, T.L.P.",plantae
huh,Solanaceae,family,Thomas Mione,"Mione, T.",plantae
huh,Solanaceae,family,Thomas Mione,"Mione, T.",plantae
huh,Melastomataceae,family,Thomas Morley,"Morley, T.",plantae
huh,Fabaceae,family,Thomas N. Kaye,"Kaye, T.N.",plantae
aspt,Asteraceae,family,Thomas Patterson,"Patterson, T.",plantae
aspt,Pinaceae,family,Thomas Patterson,"Patterson, T.",plantae
huh,Poaceae,family,Thomas Robert Soderstrom,"Soderstrom, T.R.",plantae
huh,Cyperaceae,family,Thomas Robertson Sim,"Sim, T.R.",plantae
huh,Leguminosae,family,Thomas Robertson Sim,"Sim, T.R.",plantae
huh,Iridaceae,family,Thomas Theodore Barnard,"Barnard, T.T.",plantae
huh,Polemoniaceae,family,Thomas Theodore Craig,"Craig, T.",plantae
huh,Polemoniaceae,family,Thomas Theodore Craig,"Craig, T.T.",plantae
huh,Polemoniaceae,family,Thomas Theodore Craig,"Craig, T.T.",plantae
huh,Apiaceae,family,Thompson D. Pizzalato,"Pizzalato, T.D.",plantae
huh,Bromeliaceae,family,Thorsten Kroemer,"Kroemer, T.",plantae
huh,Bromeliaceae,family,Thorsten Kroemer,"Kroemer, T.",plantae
huh,Bromeliaceae,family,Thorsten Kroemer,"Kromer, T.",plantae
huh,Poaceae,family,Ti-de Zhuang,"Zhuang, T.",plantae
herbaria,Lauraceae,family,Tiago Domingos Mouzinho Barbosa,"Barbosa, T.D.M.",plantae
huh,Apiaceae,family,Tieh-Seng Wang,"Wang, T.",plantae
huh,Annonaceae,family,Tien Ban Nguyen,"Ban, N.T.",plantae
huh,Orchidaceae,family,Tien Ban Nguyen,"Ban, N.T.",plantae
huh,Rosaceae,family,Tien Ban Nguyen,"Nguyen, H.T.",plantae
huh,Annonaceae,family,Tien Ban Nguyen,"Nguyen, T.B.",plantae
huh,Annonaceae,family,Tien Ban Nguyen,"Nguyen, T.B.",plantae
huh,Orchidaceae,family,Tien Ban Nguyen,"Nguyen, T.B.",plantae
huh,Orchidaceae,family,Tien Ban Nguyen,"Nguyen, T.B.",plantae
huh,Scrophulariaceae,family,Tiên Hiêp Nguyên,"Hanbi, Y.",plantae
huh,Ericaceae,family,Tiên Hiêp Nguyên,"Hiep, N.T.",plantae
huh,Moraceae,family,Tiên Hiêp Nguyên,"Hiep, N.T.",plantae
huh,Rosaceae,family,Tiên Hiêp Nguyên,"Hiep, N.T.",plantae
huh,Ericaceae,family,Tiên Hiêp Nguyên,"Kh'ep, N.T.",plantae
huh,Moraceae,family,Tiên Hiêp Nguyên,"Kh'ep, N.T.",plantae
huh,Rosaceae,family,Tiên Hiêp Nguyên,"Kh'ep, N.T.",plantae
huh,Ericaceae,family,Tiên Hiêp Nguyên,"Khep, N.T.",plantae
huh,Moraceae,family,Tiên Hiêp Nguyên,"Khep, N.T.",plantae
huh,Rosaceae,family,Tiên Hiêp Nguyên,"Khep, N.T.",plantae
huh,Ericaceae,family,Tiên Hiêp Nguyên,"Nguen, T.H.",plantae
huh,Moraceae,family,Tiên Hiêp Nguyên,"Nguen, T.H.",plantae
huh,Rosaceae,family,Tiên Hiêp Nguyên,"Nguen, T.H.",plantae
huh,Ericaceae,family,Tiên Hiêp Nguyên,"Nguyen, H.T.",plantae
huh,Moraceae,family,Tiên Hiêp Nguyên,"Nguyen, H.T.",plantae
huh,Ericaceae,family,Tiên Hiêp Nguyên,"Nguyen, T.H.",plantae
huh,Ericaceae,family,Tiên Hiêp Nguyên,"Nguyen, T.H.",plantae
huh,Ericaceae,family,Tiên Hiêp Nguyên,"Nguyen, T.H.",plantae
huh,Ericaceae,family,Tiên Hiêp Nguyên,"Nguyen, T.H.",plantae
huh,Ericaceae,family,Tiên Hiêp Nguyên,"Nguyen, T.H.",plantae
huh,Ericaceae,family,Tiên Hiêp Nguyên,"Nguyen, T.H.",plantae
huh,Moraceae,family,Tiên Hiêp Nguyên,"Nguyen, T.H.",plantae
huh,Moraceae,family,Tiên Hiêp Nguyên,"Nguyen, T.H.",plantae
huh,Moraceae,family,Tiên Hiêp Nguyên,"Nguyen, T.H.",plantae
huh,Moraceae,family,Tiên Hiêp Nguyên,"Nguyen, T.H.",plantae
huh,Moraceae,family,Tiên Hiêp Nguyên,"Nguyen, T.H.",plantae
huh,Moraceae,family,Tiên Hiêp Nguyên,"Nguyen, T.H.",plantae
huh,Rosaceae,family,Tiên Hiêp Nguyên,"Nguyen, T.H.",plantae
huh,Rosaceae,family,Tiên Hiêp Nguyên,"Nguyen, T.H.",plantae
huh,Rosaceae,family,Tiên Hiêp Nguyên,"Nguyen, T.H.",plantae
huh,Rosaceae,family,Tiên Hiêp Nguyên,"Nguyen, T.H.",plantae
huh,Rosaceae,family,Tiên Hiêp Nguyên,"Nguyen, T.H.",plantae
huh,Rosaceae,family,Tiên Hiêp Nguyên,"Nguyen, T.H.",plantae
huh,Anacardiaceae,family,Tien Lu Ming,"Ming, T.L.",plantae
huh,Ericaceae,family,Tien Lu Ming,"Ming, T.L.",plantae
huh,Ranunculaceae,family,Tien Lu Ming,"Ming, T.L.",plantae
huh,Theaceae,family,Tien Lu Ming,"Ming, T.L.",plantae
huh,Orchidaceae,family,Tilman Neudecker,"Neudecker, T.",plantae
huh,Erythroxylaceae,family,Timothy Charles Plowman,Plowman,plantae
huh,Erythroxylaceae,family,Timothy Charles Plowman,"Plowman, T.",plantae
huh,Erythroxylaceae,family,Timothy Charles Plowman,"Plowman, T.",plantae
huh,Erythroxylaceae,family,Timothy Charles Plowman,"Plowman, T.C.",plantae
huh,Erythroxylaceae,family,Timothy Charles Plowman,"Plowman, T.C.",plantae
huh,Erythroxylaceae,family,Timothy Charles Plowman,"Plowman, T.C.",plantae
huh,Erythroxylaceae,family,Timothy Charles Plowman,"Plowman, T.C.",plantae
aspt,Amaranthaceae,family,Timothy Hammer,"Hammer, T.",plantae
huh,Poaceae,family,Timothy John Killeen,"Killeen, T.J.",plantae
huh,Poaceae,family,Timothy John Killeen,"Killeen, T.J.",plantae
huh,Asteraceae,family,Timothy Kemper Lowrey,"Lowrey, T.",plantae
huh,Asteraceae,family,Timothy Kemper Lowrey,"Lowrey, T.K.",plantae
huh,Asteraceae,family,Timothy Kemper Lowrey,"Lowrey, T.K.",plantae
aspt,Bromeliaceae,family,Timothy M. Evans,"Evans, T.M.",plantae
aspt,Commelinaceae,family,Timothy M. Evans,"Evans, T.M.",plantae
huh,Myrsinaceae,family,Timothy Michael Arthur Utteridge,"Utteridge, T.M.A.",plantae
aspt,Araucariaceae,family,Timothy Waters,"Waters, T.",plantae
aspt,Araucariaceae,family,Timothy Waters,"Waters, T.",plantae
huh,Campanulaceae,family,Tina J. Ayers,"Ayers, T.J.",plantae
huh,Campanulaceae,family,Tina J. Ayers,"Ayers, T.J.",plantae
huh,Aceraceae,family,Ting-zhi Hsu,"Hsu, T.",plantae
huh,Aceraceae,family,Ting-zhi Hsu,"Hsu, T.",plantae
huh,Aceraceae,family,Ting-zhi Hsu,"Hsu, T.",plantae
huh,Ericaceae,family,Ting-zhi Hsu,"Hsu, T.",plantae
huh,Ericaceae,family,Ting-zhi Hsu,"Hsu, T.",plantae
huh,Ericaceae,family,Ting-zhi Hsu,"Hsu, T.",plantae
huh,Staphyleaceae,family,Ting-zhi Hsu,"Hsu, T.",plantae
huh,Staphyleaceae,family,Ting-zhi Hsu,"Hsu, T.",plantae
huh,Staphyleaceae,family,Ting-zhi Hsu,"Hsu, T.",plantae
huh,Aceraceae,family,Ting-zhi Hsu,"Tingzhi, X.",plantae
huh,Ericaceae,family,Ting-zhi Hsu,"Tingzhi, X.",plantae
huh,Staphyleaceae,family,Ting-zhi Hsu,"Tingzhi, X.",plantae
huh,Aceraceae,family,Ting-zhi Hsu,"Xu, T.",plantae
huh,Ericaceae,family,Ting-zhi Hsu,"Xu, T.",plantae
huh,Staphyleaceae,family,Ting-zhi Hsu,"Xu, T.",plantae
huh,Gentianaceae,family,Ting Nung Ho,"He, T.N.",plantae
huh,Gentianaceae,family,Ting Nung Ho,"Ho, T.N.",plantae
huh,Gentianaceae,family,Ting Nung Ho,"Ho, T.N.",plantae
huh,Gentianaceae,family,Ting Nung Ho,"Ting-Nung, H.",plantae
huh,Gentianaceae,family,Ting Nung Ho,"Ting, N.H.",plantae
huh,Gentianaceae,family,Ting Nung Ho,"Ting, N.H.",plantae
huh,Gentianaceae,family,Ting Nung Ho,"Ting, N.H.",plantae
huh,Gentianaceae,family,Ting Nung Ho,"Ting, N.H.",plantae
huh,Gentianaceae,family,Ting Nung Ho,"Ting, N.H.",plantae
huh,Asteraceae,family,Tod Falor Stuessy,"Stuessy, T.",plantae
huh,Asteraceae,family,Tod Falor Stuessy,"Stuessy, T.F.",plantae
huh,Araceae,family,Tom Ray,"Ray, T.",plantae
huh,Primulaceae,family,Tom Smith Cooperrider,"Cooperrider, T.S.",plantae
huh,Scrophulariaceae,family,Tom Smith Cooperrider,"Cooperrider, T.S.",plantae
huh,Solanaceae,family,Tommie Earl Lockwood,"Lockwood, T.E.",plantae
huh,Fabaceae,family,Tomoyuki Nemoto,"Nemoto, T.",plantae
huh,Poaceae,family,Tong-Pei Yi,"Tong-Pei, Y.",plantae
huh,Solanaceae,family,Toshio Ando,"Ando, T.",plantae
huh,Solanaceae,family,Toshio Ando,"Ando, T.",plantae
huh,Thymelaeaceae,family,Toshio Hamaya,"Hamaya, T.",plantae
huh,Fumariaceae,family,Tran Cong Khanh,"Khanh, T.C.",plantae
huh,Loganiaceae,family,Tran Cong Khanh,"Khanh, T.C.",plantae
huh,Taccaceae,family,Tran Cong Khanh,"Khanh, T.C.",plantae
huh,Apocynaceae,family,Tran Dinh Ly,"Tran, D.L.",plantae
huh,Rubiaceae,family,Tran Ninh,"Ninh, T.",plantae
huh,Cyperaceae,family,Trevor Henry Arnold,"Arnold, T.H.",plantae
huh,Melastomataceae,family,Trevor Paul Whiffin,"Whiffin, T.",plantae
huh,Monimiaceae,family,Trevor Paul Whiffin,"Whiffin, T.",plantae
huh,Melastomataceae,family,Trevor Paul Whiffin,"Whiffin, T.P.",plantae
huh,Monimiaceae,family,Trevor Paul Whiffin,"Whiffin, T.P.",plantae
huh,Rubiaceae,family,Tri Mulyaningsih,"Mulyaningsih, T.",plantae
huh,Amaranthaceae,family,Troels Myndel Pedersen,"Pedersen, T.M.",plantae
huh,Apiaceae,family,Troels Myndel Pedersen,"Pedersen, T.M.",plantae
huh,Caryophyllaceae,family,Troels Myndel Pedersen,"Pedersen, T.M.",plantae
huh,Moraceae,family,Trond Arne Kvitvik,"Kvitvik, T.A.",plantae
huh,Piperaceae,family,Truman George Yuncker,"Yuncker, T.",plantae
huh,Piperaceae,family,Truman George Yuncker,"Yuncker, T.G.",plantae
huh,Piperaceae,family,Truman George Yuncker,"Yuncker, T.G.",plantae
