source,kingdom,name,name.correct,order.correct,class.correct
col_v2025,animalia,Gastrolecithidae,Gastrolecithidae,Tetraphyllidea,Cestoda
col_v2025,animalia,Gastromyzontidae,Gastromyzontidae,Cypriniformes,Teleostei
col_v2025,animalia,Gastronyssidae,Gastronyssidae,Sarcoptiformes,Arachnida
col_v2025,animalia,Gastropodidae,Gastropodidae,Ploima,Eurotatoria
col_v2025,animalia,Gastropteridae,Gastropteridae,Cephalaspidea,Gastropoda
col_v2025,animalia,Gastrothylacidae,Gastrothylacidae,Plagiorchiida,Trematoda
col_v2025,animalia,Gattendorfiidae,Gattendorfiidae,Ammonoidea,Cephalopoda
col_v2025,animalia,Gaudiellidae,Gaudiellidae,Sarcoptiformes,Arachnida
col_v2025,animalia,Gaudoglyphidae,Gaudoglyphidae,Sarcoptiformes,Arachnida
col_v2025,animalia,Gaudryceratidae,Gaudryceratidae,Ammonoidea,Cephalopoda
col_v2025,animalia,Gavialidae,Gavialidae,Crocodylia,NA
col_v2025,animalia,Gaviidae,Gaviidae,Gaviiformes,Aves
col_v2025,animalia,Gecarcinidae,Gecarcinidae,Decapoda,Malacostraca
col_v2025,animalia,Gecarcinucidae,Gecarcinucidae,Decapoda,Malacostraca
col_v2025,animalia,Gehypochthoniidae,Gehypochthoniidae,Sarcoptiformes,Arachnida
col_v2025,animalia,Geinitziidae,Geinitziidae,Grylloblattodea,Insecta
col_v2025,animalia,Geisinidae,Geisinidae,Platycopida,Ostracoda
col_v2025,animalia,Geisonoceratidae,Geisonoceratidae,Orthoceratida,Cephalopoda
col_v2025,animalia,Gekkonidae,Gekkonidae,Squamata,Reptilia
col_v2025,animalia,Gelastocoridae,Gelastocoridae,Hemiptera,Insecta
col_v2025,animalia,Gelechiidae,Gelechiidae,Lepidoptera,Insecta
col_v2025,animalia,Gelyellidae,Gelyellidae,Gelyelloida,Copepoda
col_v2025,animalia,Gemelliporellidae,Gemelliporellidae,Cheilostomatida,Gymnolaemata
col_v2025,animalia,Gemmellaroiidae,Gemmellaroiidae,Productida,Strophomenata
col_v2025,animalia,Gempylidae,Gempylidae,Scombriformes,Teleostei
col_v2025,animalia,Genaphididae,Genaphididae,Hemiptera,Insecta
col_v2025,animalia,Gengidae,Gengidae,Hemiptera,Insecta
col_v2025,animalia,Genostomatidae,Genostomatidae,Fecampiida,NA
col_v2025,animalia,Geocoridae,Geocoridae,Hemiptera,Insecta
col_v2025,animalia,Geodiidae,Geodiidae,Tetractinellida,Demospongiae
col_v2025,animalia,Geoemydidae,Geoemydidae,Testudines,Reptilia
col_v2025,animalia,Geogarypidae,Geogarypidae,Pseudoscorpiones,Arachnida
col_v2025,animalia,Geometridae,Geometridae,Lepidoptera,Insecta
col_v2025,animalia,Geomitridae,Geomitridae,Stylommatophora,Gastropoda
col_v2025,animalia,Geomyidae,Geomyidae,Rodentia,Mammalia
col_v2025,animalia,Geopaliducolidae,Geopaliducolidae,NA,NA
col_v2025,animalia,Geopeltidae,Geopeltidae,Vampyromorpha,Cephalopoda
col_v2025,animalia,Geophilidae,Geophilidae,Geophilomorpha,Chilopoda
col_v2025,animalia,Geoplanidae,Geoplanidae,Tricladida,Rhabditophora
col_v2025,animalia,Georginakingiidae,Georginakingiidae,Spiriferida,Rhynchonellata
col_v2025,animalia,Geotriidae,Geotriidae,Petromyzontiformes,Petromyzonti
col_v2025,animalia,Geotrochidae,Geotrochidae,Stylommatophora,Gastropoda
col_v2025,animalia,Geotrupidae,Geotrupidae,Coleoptera,Insecta
col_v2025,animalia,Gephuroceratidae,Gephuroceratidae,Ammonoidea,Cephalopoda
col_v2025,animalia,Gerapompidae,Gerapompidae,Cnemidolestodea,Insecta
col_v2025,animalia,Gerdesiidae,Gerdesiidae,Opiliones,Arachnida
col_v2025,animalia,Gerkispiridae,Gerkispiridae,Spiriferida,Rhynchonellata
col_v2025,animalia,Gerodiidae,Gerodiidae,Podocopida,Ostracoda
col_v2025,animalia,Geroiidae,Geroiidae,Podocopida,Ostracoda
col_v2025,animalia,Gerreidae,Gerreidae,Eupercaria,Teleostei
col_v2025,animalia,Gerrhopilidae,Gerrhopilidae,Squamata,NA
col_v2025,animalia,Gerrhosauridae,Gerrhosauridae,Squamata,NA
col_v2025,animalia,Gerridae,Gerridae,Hemiptera,Insecta
col_v2025,animalia,Geryoniidae,Geryoniidae,Limnomedusae,Hydrozoa
col_v2025,animalia,Gibberichthyidae,Gibberichthyidae,Beryciformes,Teleostei
col_v2025,animalia,Gibbithyrididae,Gibbithyrididae,Terebratulida,Rhynchonellata
col_v2025,animalia,Gibsonivermidae,Gibsonivermidae,Plagiorchiida,Trematoda
col_v2025,animalia,Gigantactinidae,Gigantactinidae,Lophiiformes,Teleostei
col_v2025,animalia,Gigantapseudidae,Gigantapseudidae,Tanaidacea,Malacostraca
col_v2025,animalia,Giganthorhynchidae,Giganthorhynchidae,Gigantorhynchida,Archiacanthocephala
col_v2025,animalia,Gigantocapulidae,Gigantocapulidae,Littorinimorpha,Gastropoda
col_v2025,animalia,Gigantoporidae,Gigantoporidae,Cheilostomatida,Gymnolaemata
col_v2025,animalia,Gigantoproductidae,Gigantoproductidae,Productida,Strophomenata
col_v2025,animalia,Gigantopygidae,Gigantopygidae,Redlichiida,Trilobita
col_v2025,animalia,Gigantostyliidae,Gigantostyliidae,Scleractinia,Anthozoa
col_v2025,animalia,Giganturidae,Giganturidae,Aulopiformes,Teleostei
col_v2025,animalia,Gillediidae,Gillediidae,Terebratulida,Rhynchonellata
col_v2025,animalia,Gilquiniidae,Gilquiniidae,Trypanorhyncha,Cestoda
col_v2025,animalia,Ginglymostomatidae,Ginglymostomatidae,Orectolobiformes,Elasmobranchii
col_v2025,animalia,Giniphargidae,Giniphargidae,Amphipoda,Malacostraca
col_v2025,animalia,Giraffidae,Giraffidae,Artiodactyla,Mammalia
col_v2025,animalia,Giraldiellidae,Giraldiellidae,Orthida,Rhynchonellata
col_v2025,animalia,Girellidae,Girellidae,Centrarchiformes,Teleostei
col_v2025,animalia,Girtyoceratidae,Girtyoceratidae,Ammonoidea,Cephalopoda
col_v2025,animalia,Girtyporidae,Girtyporidae,Cryptostomida,Stenolaemata
col_v2025,animalia,Giselinidae,Giselinidae,Cyclopoida,Copepoda
col_v2025,animalia,Gitolampadids,Gitolampadids,NA,Echinoidea
col_v2025,animalia,Glacidorbidae,Glacidorbidae,NA,Gastropoda
col_v2025,animalia,Glaessneropsidae,Glaessneropsidae,Decapoda,Malacostraca
col_v2025,animalia,Glanditiidae,Glanditiidae,Palaeocopida,Ostracoda
col_v2025,animalia,Glaphyridae,Glaphyridae,Coleoptera,Insecta
col_v2025,animalia,Glaphyritidae,Glaphyritidae,Ammonoidea,Cephalopoda
col_v2025,animalia,Glareolidae,Glareolidae,Charadriiformes,Aves
col_v2025,animalia,Glaresidae,Glaresidae,Coleoptera,Insecta
col_v2025,animalia,Glassiidae,Glassiidae,Atrypida,Rhynchonellata
col_v2025,animalia,Glatziellidae,Glatziellidae,Ammonoidea,Cephalopoda
col_v2025,animalia,Glaucidae,Glaucidae,Nudibranchia,Gastropoda
col_v2025,animalia,Glauconomidae,Glauconomidae,Venerida,Bivalvia
col_v2025,animalia,Glaucosomatidae,Glaucosomatidae,Acropomatiformes,Teleostei
col_v2025,animalia,Glaucostegidae,Glaucostegidae,Rhinopristiformes,Elasmobranchii
col_v2025,animalia,Gliricolidae,Gliricolidae,Psocodea,Insecta
col_v2025,animalia,Gliridae,Gliridae,Rodentia,Mammalia
col_v2025,animalia,Globipedidae,Globipedidae,Opiliones,Arachnida
col_v2025,animalia,Globocornidae,Globocornidae,NA,Gastropoda
col_v2025,animalia,Glomeridae,Glomeridae,Glomerida,Diplopoda
col_v2025,animalia,Glomeridellidae,Glomeridellidae,Glomerida,Diplopoda
col_v2025,animalia,Glomeridesmidae,Glomeridesmidae,Glomeridesmida,Diplopoda
col_v2025,animalia,Glorianellidae,Glorianellidae,Podocopida,Ostracoda
col_v2025,animalia,Glosselytridae,Glosselytridae,Glosselytrodea,Insecta
col_v2025,animalia,Glossidae,Glossidae,Venerida,Bivalvia
col_v2025,animalia,Glossinidae,Glossinidae,Diptera,Insecta
col_v2025,animalia,Glossinotoechiidae,Glossinotoechiidae,Rhynchonellida,Rhynchonellata
col_v2025,animalia,Glossiphoniidae,Glossiphoniidae,Rhynchobdellida,Clitellata
col_v2025,animalia,Glossoscolecidae,Glossoscolecidae,Crassiclitellata,Clitellata
col_v2025,animalia,Glossosomatidae,Glossosomatidae,Trichoptera,Insecta
col_v2025,animalia,Glycacaridae,Glycacaridae,Sarcoptiformes,Arachnida
col_v2025,animalia,Glyceridae,Glyceridae,Phyllodocida,Polychaeta
col_v2025,animalia,Glycymerididae,Glycymerididae,Arcida,Bivalvia
col_v2025,animalia,Glycyphagidae,Glycyphagidae,Sarcoptiformes,Arachnida
col_v2025,animalia,Glypheidae,Glypheidae,Decapoda,Malacostraca
col_v2025,animalia,Glyphipterigidae,Glyphipterigidae,Lepidoptera,Insecta
col_v2025,animalia,Glyphocrangonidae,Glyphocrangonidae,Decapoda,Malacostraca
col_v2025,animalia,Glyphocyphidae,Glyphocyphidae,Camarodonta,Echinoidea
col_v2025,animalia,Glyphopneustidae,Glyphopneustidae,NA,Echinoidea
col_v2025,animalia,Glyptarcidae,Glyptarcidae,Arcida,Bivalvia
col_v2025,animalia,Glypthelminthidae,Glypthelminthidae,Plagiorchiida,Trematoda
col_v2025,animalia,Glypticidae,Glypticidae,Arbacioida,Echinoidea
col_v2025,animalia,Glyptochitonidae,Glyptochitonidae,Lepidopleurida,Polyplacophora
col_v2025,animalia,Glyptocidaridae,Glyptocidaridae,Stomopneustoida,Echinoidea
col_v2025,animalia,Glyptograpsidae,Glyptograpsidae,Decapoda,Malacostraca
col_v2025,animalia,Glyptomenidae,Glyptomenidae,Strophomenida,Strophomenata
col_v2025,animalia,Glyptopleuridae,Glyptopleuridae,NA,Ostracoda
col_v2025,animalia,Glyptorthidae,Glyptorthidae,Orthida,Rhynchonellata
col_v2025,animalia,Gnaphosidae,Gnaphosidae,Araneae,Arachnida
col_v2025,animalia,Gnathanacanthidae,Gnathanacanthidae,Perciformes,Teleostei
col_v2025,animalia,Gnathiidae,Gnathiidae,Isopoda,Malacostraca
col_v2025,animalia,Gnathophausiidae,Gnathophausiidae,Lophogastrida,Malacostraca
col_v2025,animalia,Gnathorhynchidae,Gnathorhynchidae,Rhabdocoela,NA
col_v2025,animalia,Gnathostenetroididae,Gnathostenetroididae,Isopoda,Malacostraca
col_v2025,animalia,Gnathostomariidae,Gnathostomariidae,Bursovaginoidea,NA
col_v2025,animalia,Gnathostomatidae,Gnathostomatidae,Rhabditida,Chromadorea
col_v2025,animalia,Gnathostomulidae,Gnathostomulidae,Bursovaginoidea,NA
col_v2025,animalia,Gnesiocerotidae,Gnesiocerotidae,Polycladida,NA
col_v2025,animalia,Gnosonesimidae,Gnosonesimidae,Gnosonesimida,NA
col_v2025,animalia,Gobiesocidae,Gobiesocidae,Gobiesociformes,Teleostei
col_v2025,animalia,Gobiidae,Gobiidae,Gobiiformes,Teleostei
col_v2025,animalia,Gobionidae,Gobionidae,Cypriniformes,Teleostei
col_v2025,animalia,Gobryidae,Gobryidae,Diptera,Insecta
col_v2025,animalia,Godzilliidae,Godzilliidae,Nectiopoda,Remipedia
col_v2025,animalia,Goeridae,Goeridae,Trichoptera,Insecta
col_v2025,animalia,Goldfussitrypidae,Goldfussitrypidae,Cryptostomida,Stenolaemata
col_v2025,animalia,Golfingiidae,Golfingiidae,Golfingiiformes,Sipunculidea
col_v2025,animalia,Golovatchiidae,Golovatchiidae,Chordeumatida,Diplopoda
col_v2025,animalia,Gomphidae,Gomphidae,Odonata,Insecta
col_v2025,animalia,Gomphodesmidae,Gomphodesmidae,Polydesmida,Diplopoda
col_v2025,animalia,Gonactiniidae,Gonactiniidae,Actiniaria,Anthozoa
col_v2025,animalia,Gonambonitidae,Gonambonitidae,Billingsellida,Strophomenata
col_v2025,animalia,Gonatidae,Gonatidae,Oegopsida,Cephalopoda
col_v2025,animalia,Gonaxiidae,Gonaxiidae,Leptothecata,Hydrozoa
col_v2025,animalia,Gondolinidae,Gondolinidae,Productida,Strophomenata
col_v2025,animalia,Gondwanothrichidae,Gondwanothrichidae,Diplostraca,Branchiopoda
col_v2025,animalia,Goneplacidae,Goneplacidae,Decapoda,Malacostraca
col_v2025,animalia,Gongylonematidae,Gongylonematidae,Rhabditida,Chromadorea
col_v2025,animalia,Goniadidae,Goniadidae,Phyllodocida,Polychaeta
col_v2025,animalia,Goniaeolididae,Goniaeolididae,Nudibranchia,Gastropoda
col_v2025,animalia,Goniasmatidae,Goniasmatidae,NA,Gastropoda
col_v2025,animalia,Goniasteridae,Goniasteridae,Valvatida,Asteroidea
col_v2025,animalia,Goniatitidae,Goniatitidae,Ammonoidea,Cephalopoda
col_v2025,animalia,Gonibregmatidae,Gonibregmatidae,Geophilomorpha,Chilopoda
col_v2025,animalia,Gonioceratidae,Gonioceratidae,Actinoceratida,Cephalopoda
col_v2025,animalia,Goniochelidae,Goniochelidae,Decapoda,Malacostraca
col_v2025,animalia,Goniocladiidae,Goniocladiidae,Cystoporida,Stenolaemata
col_v2025,animalia,Goniodidae,Goniodidae,Psocodea,Insecta
col_v2025,animalia,Goniodorididae,Goniodorididae,Doridida,Gastropoda
col_v2025,animalia,Goniodromitidae,Goniodromitidae,Decapoda,Malacostraca
col_v2025,animalia,Gonioloboceratidae,Gonioloboceratidae,Ammonoidea,Cephalopoda
col_v2025,animalia,Goniopectinidae,Goniopectinidae,Paxillosida,Asteroidea
col_v2025,animalia,Goniophoridae,Goniophoridae,Salenioida,Echinoidea
col_v2025,animalia,Goniophorinidae,Goniophorinidae,Mytilida,Bivalvia
col_v2025,animalia,Goniospiridae,Goniospiridae,NA,Gastropoda
col_v2025,animalia,Gonocercidae,Gonocercidae,Plagiorchiida,Trematoda
col_v2025,animalia,Gonodactylidae,Gonodactylidae,Stomatopoda,Malacostraca
col_v2025,animalia,Gonodactylidea,Gonodactylidea,Stomatopoda,Malacostraca
col_v2025,animalia,Gonorynchidae,Gonorynchidae,Gonorynchiformes,Teleostei
col_v2025,animalia,Gonostomatidae,Gonostomatidae,Stomiiformes,Teleostei
col_v2025,animalia,Gonyleptidae,Gonyleptidae,Opiliones,Arachnida
col_v2025,animalia,Gonypetidae,Gonypetidae,Mantodea,Insecta
col_v2025,animalia,Goodeidae,Goodeidae,Cyprinodontiformes,Teleostei
col_v2025,animalia,Gordenellidae,Gordenellidae,NA,Gastropoda
col_v2025,animalia,Gordiidae,Gordiidae,Gordioidea,Gordioida
col_v2025,animalia,Gorgocephalidae,Gorgocephalidae,Plagiorchiida,Trematoda
col_v2025,animalia,Gorgoderidae,Gorgoderidae,Plagiorchiida,Trematoda
col_v2025,animalia,Gorgoniidae,Gorgoniidae,Malacalcyonacea,Octocorallia
col_v2025,animalia,Gorgonocephalidae,Gorgonocephalidae,Euryalida,Ophiuroidea
col_v2025,animalia,Gorochoviidae,Gorochoviidae,Grylloblattodea,Insecta
col_v2025,animalia,Gosseletinidae,Gosseletinidae,Pleurotomariida,Gastropoda
col_v2025,animalia,Gotlandellidae,Gotlandellidae,Platycopida,Ostracoda
col_v2025,animalia,Gotlandochitonidae,Gotlandochitonidae,Septemchitonida,Polyplacophora
col_v2025,animalia,Gotocotylidae,Gotocotylidae,Mazocraeidea,Monogenea
col_v2025,animalia,Gouldoceratidae,Gouldoceratidae,Discosorida,Cephalopoda
col_v2025,animalia,Gracillariidae,Gracillariidae,Lepidoptera,Insecta
col_v2025,animalia,Gradungulidae,Gradungulidae,Araneae,Arachnida
col_v2025,animalia,Graffillidae,Graffillidae,Rhabdocoela,NA
col_v2025,animalia,Grallariidae,Grallariidae,Passeriformes,Aves
col_v2025,animalia,Grammatidae,Grammatidae,Ovalentaria,Teleostei
col_v2025,animalia,Grammicolepididae,Grammicolepididae,Zeiformes,Teleostei
col_v2025,animalia,Grammistidae,Grammistidae,Perciformes,Teleostei
col_v2025,animalia,Grammolingiidae,Grammolingiidae,Neuroptera,Insecta
col_v2025,animalia,Grammysiidae,Grammysiidae,NA,Bivalvia
col_v2025,animalia,Grandipatulidae,Grandipatulidae,Stylommatophora,Gastropoda
col_v2025,animalia,Grandiunguidae,Grandiunguidae,Siphonostomatoida,Copepoda
col_v2025,animalia,Grandjeanicidae,Grandjeanicidae,Sarcoptiformes,Arachnida
col_v2025,animalia,Grangerellidae,Grangerellidae,Stylommatophora,Gastropoda
col_v2025,animalia,Granomuridae,Granomuridae,Cheilostomatida,Gymnolaemata
col_v2025,animalia,Grantiidae,Grantiidae,Leucosolenida,Calcarea
col_v2025,animalia,Granulidae,Granulidae,Hemiptera,Insecta
col_v2025,animalia,Granulinidae,Granulinidae,Neogastropoda,Gastropoda
col_v2025,animalia,Granuloppiidae,Granuloppiidae,Sarcoptiformes,Arachnida
col_v2025,animalia,Graphiptilidae,Graphiptilidae,Palaeodictyoptera,Insecta
col_v2025,animalia,Graphoceratidae,Graphoceratidae,Ammonoidea,Cephalopoda
col_v2025,animalia,Grapsidae,Grapsidae,Decapoda,Malacostraca
col_v2025,animalia,Grauvogeliidae,Grauvogeliidae,Diptera,Insecta
col_v2025,animalia,Graviidae,Graviidae,Palaeocopida,Ostracoda
col_v2025,animalia,Greenlandoceratidae,Greenlandoceratidae,Pseudorthoceratida,Cephalopoda
col_v2025,animalia,Gretacaridae,Gretacaridae,Trombidiformes,Arachnida
col_v2025,animalia,Grimaldiellidae,Grimaldiellidae,Hemiptera,Insecta
col_v2025,animalia,Grimpoteuthidae,Grimpoteuthidae,Octopoda,Cephalopoda
col_v2025,animalia,Gripopterygidae,Gripopterygidae,Plecoptera,Insecta
col_v2025,animalia,Groeberellidae,Groeberellidae,Trigoniida,Bivalvia
col_v2025,animalia,Groenlandibelidae,Groenlandibelidae,Spirulida,Cephalopoda
col_v2025,animalia,Grohnidae,Grohnidae,Hemiptera,Insecta
col_v2025,animalia,Grorudiidae,Grorudiidae,Strophomenida,Strophomenata
col_v2025,animalia,Gruidae,Gruidae,Gruiformes,Aves
col_v2025,animalia,Gryllacrididae,Gryllacrididae,Orthoptera,Insecta
col_v2025,animalia,Gryllavidae,Gryllavidae,Orthoptera,Insecta
col_v2025,animalia,Gryllidae,Gryllidae,Orthoptera,Insecta
col_v2025,animalia,Grylloblattidae,Grylloblattidae,Grylloblattodea,Insecta
col_v2025,animalia,Gryllotalpidae,Gryllotalpidae,Orthoptera,Insecta
col_v2025,animalia,Gryphaeidae,Gryphaeidae,Ostreida,Bivalvia
col_v2025,animalia,Gryphochitonidae,Gryphochitonidae,Lepidopleurida,Polyplacophora
col_v2025,animalia,Grypoceratidae,Grypoceratidae,Nautilida,Cephalopoda
col_v2025,animalia,Gryporhynchidae,Gryporhynchidae,Cyclophyllidea,Cestoda
col_v2025,animalia,Guanolichidae,Guanolichidae,Sarcoptiformes,Arachnida
col_v2025,animalia,Guasiniidae,Guasiniidae,Opiliones,Arachnida
col_v2025,animalia,Guillecrinidae,Guillecrinidae,Comatulida,Crinoidea
col_v2025,animalia,Guipuzcosomatidae,Guipuzcosomatidae,Chordeumatida,Diplopoda
col_v2025,animalia,Guitarridae,Guitarridae,Poecilosclerida,Demospongiae
col_v2025,animalia,Guizhousomatidae,Guizhousomatidae,Chordeumatida,Diplopoda
col_v2025,animalia,Gulgastruridae,Gulgastruridae,Poduromorpha,Collembola
col_v2025,animalia,Gulouidae,Gulouidae,Plecoptera,Insecta
col_v2025,animalia,Gurgesiellidae,Gurgesiellidae,Rajiformes,Elasmobranchii
col_v2025,animalia,Gusarellidae,Gusarellidae,Terebratulida,Rhynchonellata
col_v2025,animalia,Gustaviidae,Gustaviidae,Sarcoptiformes,Arachnida
col_v2025,animalia,Guyanemidae,Guyanemidae,Rhabditida,Chromadorea
col_v2025,animalia,Guyniidae,Guyniidae,Scleractinia,Anthozoa
col_v2025,animalia,Gyliauchenidae,Gyliauchenidae,Plagiorchiida,Trematoda
col_v2025,animalia,Gylippidae,Gylippidae,Solifugae,Arachnida
col_v2025,animalia,Gymnarchidae,Gymnarchidae,Osteoglossiformes,Teleostei
col_v2025,animalia,Gymnitidae,Gymnitidae,Ammonoidea,Cephalopoda
col_v2025,animalia,Gymnobisiidae,Gymnobisiidae,Pseudoscorpiones,Arachnida
col_v2025,animalia,Gymnodamaeidae,Gymnodamaeidae,Sarcoptiformes,Arachnida
col_v2025,animalia,Gymnomeniidae,Gymnomeniidae,NA,Solenogastres
col_v2025,animalia,Gymnophallidae,Gymnophallidae,Plagiorchiida,Trematoda
col_v2025,animalia,Gymnophthalmidae,Gymnophthalmidae,Squamata,Reptilia
col_v2025,animalia,Gymnorhadinorhynchidae,Gymnorhadinorhynchidae,Echinorhynchida,Palaeacanthocephala
col_v2025,animalia,Gymnorhynchidae,Gymnorhynchidae,Trypanorhyncha,Cestoda
col_v2025,animalia,Gymnotidae,Gymnotidae,Gymnotiformes,Teleostei
col_v2025,animalia,Gymnuridae,Gymnuridae,Myliobatiformes,Elasmobranchii
col_v2025,animalia,Gynodiastylidae,Gynodiastylidae,Cumacea,Malacostraca
col_v2025,animalia,Gyoeryiidae,Gyoeryiidae,Rhabditida,Chromadorea
col_v2025,animalia,Gypidulidae,Gypidulidae,Pentamerida,Rhynchonellata
col_v2025,animalia,Gyrabascidae,Gyrabascidae,Plagiorchiida,Trematoda
col_v2025,animalia,Gyrinidae,Gyrinidae,Coleoptera,Insecta
col_v2025,animalia,Gyrinocheilidae,Gyrinocheilidae,Cypriniformes,Teleostei
col_v2025,animalia,Gyrocotylidae,Gyrocotylidae,Gyrocotylidea,Cestoda
col_v2025,animalia,Gyrodactylidae,Gyrodactylidae,Gyrodactylidea,Monogenea
col_v2025,animalia,Gyrodidae,Gyrodidae,NA,Gastropoda
col_v2025,animalia,Gyronitidae,Gyronitidae,Ammonoidea,Cephalopoda
col_v2025,animalia,Gyrophyllidae,Gyrophyllidae,Scleralcyonacea,Octocorallia
col_v2025,animalia,Gyropidae,Gyropidae,Psocodea,Insecta
col_v2025,animalia,Gyrotropidae,Gyrotropidae,Littorinimorpha,Gastropoda
col_v2025,animalia,Haaniidae,Haaniidae,Mantodea,Insecta
col_v2025,animalia,Haaseidae,Haaseidae,Chordeumatida,Diplopoda
col_v2025,animalia,Habronematidae,Habronematidae,Rhabditida,Chromadorea
col_v2025,animalia,Habroteuthidae,Habroteuthidae,Oegopsida,Cephalopoda
col_v2025,animalia,Habrotrochidae,Habrotrochidae,Philodinida,Eurotatoria
col_v2025,animalia,Hadentomidae,Hadentomidae,Protorthoptera,Insecta
col_v2025,animalia,Hadoprionidae,Hadoprionidae,NA,Polychaeta
col_v2025,animalia,Hadromastacidae,Hadromastacidae,Isopoda,Malacostraca
col_v2025,animalia,Hadrorhynchiidae,Hadrorhynchiidae,Rhynchonellida,Rhynchonellata
col_v2025,animalia,Hadruridae,Hadruridae,Scorpiones,Arachnida
col_v2025,animalia,Hadziidae,Hadziidae,Amphipoda,Malacostraca
col_v2025,animalia,Haeckeliidae,Haeckeliidae,Cydippida,Tentaculata
col_v2025,animalia,Haeggochitonidae,Haeggochitonidae,NA,Polyplacophora
col_v2025,animalia,Haemadipsidae,Haemadipsidae,Arhynchobdellida,Clitellata
col_v2025,animalia,Haematoloechidae,Haematoloechidae,Plagiorchiida,Trematoda
col_v2025,animalia,Haematomyzidae,Haematomyzidae,Psocodea,Insecta
col_v2025,animalia,Haematopinidae,Haematopinidae,Psocodea,Insecta
col_v2025,animalia,Haematopodidae,Haematopodidae,Charadriiformes,Aves
col_v2025,animalia,Haemogamasidae,Haemogamasidae,Mesostigmata,Arachnida
col_v2025,animalia,Haemopidae,Haemopidae,Arhynchobdellida,Clitellata
col_v2025,animalia,Haemulidae,Haemulidae,Eupercaria,Teleostei
col_v2025,animalia,Haglidae,Haglidae,Orthoptera,Insecta
col_v2025,animalia,Hagloedischiidae,Hagloedischiidae,Orthoptera,Insecta
col_v2025,animalia,Haglotettigoniidae,Haglotettigoniidae,Orthoptera,Insecta
col_v2025,animalia,Hahniidae,Hahniidae,Araneae,Arachnida
col_v2025,animalia,Haimeidae,Haimeidae,NA,Octocorallia
col_v2025,animalia,Hainesiidae,Hainesiidae,Architaenioglossa,Gastropoda
col_v2025,animalia,Halacaridae,Halacaridae,Trombidiformes,Arachnida
col_v2025,animalia,Halammohydridae,Halammohydridae,Actinulida,Hydrozoa
col_v2025,animalia,Halarachnidae,Halarachnidae,Mesostigmata,Arachnida
col_v2025,animalia,Halcampidae,Halcampidae,Actiniaria,Anthozoa
col_v2025,animalia,Halcampoididae,Halcampoididae,Actiniaria,Anthozoa
col_v2025,animalia,Halcampulactidae,Halcampulactidae,Actiniaria,Anthozoa
col_v2025,animalia,Halcuriidae,Halcuriidae,Actiniaria,Anthozoa
col_v2025,animalia,Halechiniscidae,Halechiniscidae,Arthrotardigrada,Heterotardigrada
col_v2025,animalia,Haleciidae,Haleciidae,Leptothecata,Hydrozoa
col_v2025,animalia,Haliactinidae,Haliactinidae,Actiniaria,Anthozoa
col_v2025,animalia,Halichondriidae,Halichondriidae,Suberitida,Demospongiae
col_v2025,animalia,Haliclystidae,Haliclystidae,Stauromedusae,Staurozoa
