order,source,status,country_code,state_code,county_code,code,NAME_0,NAME_1,NAME_2,NAME_3,NAME_4,loc,loc.correct,latitude.gazetteer,longitude.gazetteer,resolution.gazetteer,AtlanticForest_Lei11428,AreaAF.prop_Lei11428,leiMA.prop_novo_conferir,AtlanticForest_Biomas_MMA,biome,checagem,warning,loc.best
5547,ibge,ok,BR,SP,709.0,3500709.0,Brazil,São Paulo,Agudos,NA,NA,brazil_sao paulo_agudos,brazil_sao paulo_agudos,-22.57139205,-49.10872901,county,others,0.0,NA,others,Cerrado,NA,NA,NA
24336,treeco,ok,BR,SP,NA,NA,Brazil,São Paulo,Agudos,Distrito de Bomsucesso,Fazenda Monte Alegre,brazil_sao paulo_agudos_distrito bomsucesso,brazil_sao paulo_agudos_distrito bomsucesso,-22.403196,-48.92913,localidade|sublocalidade,NA,NA,NA,NA,NA,NA,NA,NA
38203,gadm_new,ok? ver grafia correta do NAME_3,NA,NA,NA,NA,Brazil,São Paulo,Agudos,Domelia,NA,brazil_sao paulo_agudos_domelia,brazil_sao paulo_agudos_domelia,-22.67999211,-49.25524073,locality,NA,NA,NA,NA,NA,NA,NA,NA
24333,treeco,ok,BR,SP,NA,NA,Brazil,São Paulo,Agudos,Fazenda da Cervejaria Brahma,NA,brazil_sao paulo_agudos_fazenda cervejaria brahma,brazil_sao paulo_agudos_fazenda cervejaria brahma,-22.499009,-48.902734,localidade,NA,NA,NA,NA,NA,NA,NA,NA
24334,treeco,ok,BR,SP,NA,NA,Brazil,São Paulo,Agudos,Fazenda da Cervejaria Brahma,NA,brazil_sao paulo_agudos_fazenda cervejaria brahma,brazil_sao paulo_agudos_fazenda cervejaria brahma,-22.5,-48.883333,localidade,NA,NA,NA,NA,NA,NA,NA,NA
32388,splink_jabot,223.0,BR,NA,NA,NA,Brazil,sao paulo,agudos,fazenda cia,NA,brazil_sao paulo_agudos_fazenda cia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32951,splink_jabot,153.0,BR,NA,NA,NA,Brazil,sao paulo,agudos,fazenda cia cervejaria brahma,NA,brazil_sao paulo_agudos_fazenda cia cervejaria brahma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32324,splink_jabot,238.0,BR,NA,NA,NA,Brazil,sao paulo,agudos,fazenda monte alegre,NA,brazil_sao paulo_agudos_fazenda monte alegre,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24331,treeco,ok,BR,SP,NA,NA,Brazil,São Paulo,Agudos,Fazenda Santa Rita,floresta_base_cuesta,brazil_sao paulo_agudos_fazenda santa rita,brazil_sao paulo_agudos_fazenda santa rita,-22.4865,-49.058617,localidade|sublocalidade,NA,NA,NA,NA,NA,NA,NA,NA
24332,treeco,ok,BR,SP,NA,NA,Brazil,São Paulo,Agudos,Fazenda Santa Rita,floresta_topo_cuesta,brazil_sao paulo_agudos_fazenda santa rita,brazil_sao paulo_agudos_fazenda santa rita,-22.486467,-49.055967,localidade|sublocalidade,NA,NA,NA,NA,NA,NA,NA,NA
23519,treeco,ok,BR,SP,NA,NA,Brazil,São Paulo,Agudos,Margem do Ribeirão do Pelintra,NA,brazil_sao paulo_agudos_margem ribeirao pelintra,brazil_sao paulo_agudos_margem ribeirao pelintra,-22.506419,-48.937225,localidade,NA,NA,NA,NA,NA,NA,NA,NA
20990,splink_jabot,check,BR,SP,NA,NA,Brazil,São Paulo,agudp,NA,NA,brazil_sao paulo_agudp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20991,splink_jabot,check,BR,SP,NA,NA,Brazil,São Paulo,agui,NA,NA,brazil_sao paulo_agui,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20992,splink_jabot,check,BR,SP,NA,NA,Brazil,São Paulo,ahembi,NA,NA,brazil_sao paulo_ahembi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20993,splink_jabot,check,BR,SP,NA,NA,Brazil,São Paulo,ajapi,NA,NA,brazil_sao paulo_ajapi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20994,splink_jabot,check,BR,SP,NA,NA,Brazil,São Paulo,ajuritiba,NA,NA,brazil_sao paulo_ajuritiba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5548,ibge,ok,BR,SP,758.0,3500758.0,Brazil,São Paulo,Alambari,NA,NA,brazil_sao paulo_alambari,brazil_sao paulo_alambari,-23.54858644,-47.86909731,county,AtlanticForest_predominant,0.76041515,0.759119854,AtlanticForest_predominant,NA,NA,NA,NA
20995,splink_jabot,ok,BR,SP,NA,NA,Brazil,São Paulo,alanbari,NA,NA,brazil_sao paulo_alanbari,brazil_sao paulo_alambari,-23.54858644,-47.86909731,county,AtlanticForest_predominant,0.76041515,NA,AtlanticForest_predominant,NA,NA,NA,NA
20996,splink_jabot,check,BR,SP,NA,NA,Brazil,São Paulo,alfenas,NA,NA,brazil_sao paulo_alfenas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20997,splink_jabot,check,BR,SP,NA,NA,Brazil,São Paulo,alfredo castilho,NA,NA,brazil_sao paulo_alfredo castilho,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5549,gadm,ok,BR,SP,NA,NA,Brazil,São Paulo,Alfredo Marconde,NA,NA,brazil_sao paulo_alfredo marconde,brazil_sao paulo_alfredo marcondes,-21.93483142,-51.39522295,county,AtlanticForest,1.0,NA,AtlanticForest,AtlanticForest,NA,NA,NA
5550,ibge,ok,BR,SP,808.0,3500808.0,Brazil,São Paulo,Alfredo Marcondes,NA,NA,brazil_sao paulo_alfredo marcondes,brazil_sao paulo_alfredo marcondes,-21.93483142,-51.39522295,county,AtlanticForest,1.0,1.0,AtlanticForest,AtlanticForest,NA,NA,NA
20998,splink_jabot,check,BR,SP,NA,NA,Brazil,São Paulo,alfredo volpi,NA,NA,brazil_sao paulo_alfredo volpi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5551,ibge,ok,BR,SP,907.0,3500907.0,Brazil,São Paulo,Altair,NA,NA,brazil_sao paulo_altair,brazil_sao paulo_altair,-20.53293464,-49.09397895,county,transition,0.338091594,0.337242859,transition,NA,NA,NA,NA
31253,ibge,ok,BR,SP,NA,NA,Brazil,São Paulo,Altair,Suinana,NA,brazil_sao paulo_altair_suinana,brazil_sao paulo_altair_suinana,-20.54638889,-49.13361111,distrito|vila,NA,NA,NA,NA,NA,NA,NA,NA
5552,ibge,ok,BR,SP,1004.0,3501004.0,Brazil,São Paulo,Altinópolis,NA,NA,brazil_sao paulo_altinopolis,brazil_sao paulo_altinopolis,-21.01764143,-47.38622673,county,others,0.0,NA,others,Cerrado,NA,NA,NA
32185,splink_jabot,ok,BR,SP,NA,NA,Brazil,São Paulo,Altinópolis,morro forno,NA,brazil_sao paulo_altinopolis_morro forno,brazil_sao paulo_altinopolis_morro forno,-21.097283,-47.335966,localidade,NA,NA,NA,NA,NA,NA,NA,NA
20999,splink_jabot,check,BR,SP,NA,NA,Brazil,São Paulo,altipopolis,NA,NA,brazil_sao paulo_altipopolis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5553,gadm,ok,BR,SP,NA,NA,Brazil,São Paulo,Alto Alegre,NA,NA,brazil_sao paulo_alto alegre,brazil_sao paulo_alto alegre,-21.61250117,-50.19189728,county,AtlanticForest,1.0,NA,AtlanticForest,AtlanticForest,NA,NA,NA
38204,gadm_new,ok? ver grafia correta do NAME_3,NA,NA,NA,NA,Brazil,São Paulo,Alto Alegre,Jatoba,NA,brazil_sao paulo_alto alegre_jatoba,brazil_sao paulo_alto alegre_jatoba,-21.64926669,-50.23690109,locality,NA,NA,NA,NA,NA,NA,NA,NA
38205,gadm_new,ok? ver grafia correta do NAME_3,NA,NA,NA,NA,Brazil,São Paulo,Alto Alegre,Sao Martinho Oeste,NA,brazil_sao paulo_alto alegre_sao martinho oeste,brazil_sao paulo_alto alegre_sao martinho oeste,-21.58956049,-50.26627192,locality,NA,NA,NA,NA,NA,NA,NA,NA
21000,splink_jabot,check,BR,SP,NA,NA,Brazil,São Paulo,alto lapa,NA,NA,brazil_sao paulo_alto lapa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21001,splink_jabot,check,BR,SP,NA,NA,Brazil,São Paulo,alto paraiso,NA,NA,brazil_sao paulo_alto paraiso,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21002,splink_jabot,check,BR,SP,NA,NA,Brazil,São Paulo,alto pora,NA,NA,brazil_sao paulo_alto pora,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21003,splink_jabot,check,BR,SP,NA,NA,Brazil,São Paulo,alto serra,NA,NA,brazil_sao paulo_alto serra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5554,ibge,ok,BR,SP,1152.0,3501152.0,Brazil,São Paulo,Alumínio,NA,NA,brazil_sao paulo_aluminio,brazil_sao paulo_aluminio,-23.53270736,-47.28106293,county,AtlanticForest,1.0,1.0,AtlanticForest,AtlanticForest,NA,NA,NA
5555,ibge,ok,BR,SP,1202.0,3501202.0,Brazil,São Paulo,Álvares Florence,NA,NA,brazil_sao paulo_alvares florence,brazil_sao paulo_alvares florence,-20.28964564,-49.92067604,county,others,0.217797179,0.21610731,others,NA,NA,NA,NA
31123,ibge,ok,BR,SP,NA,NA,Brazil,São Paulo,Álvares Florence,Boa Vista dos Andradas,NA,brazil_sao paulo_alvares florence_boa vista andradas,brazil_sao paulo_alvares florence_boa vista andradas,-20.20055556,-49.87361111,distrito|vila,NA,NA,NA,NA,NA,NA,NA,NA
21004,splink_jabot,check,BR,SP,NA,NA,Brazil,São Paulo,alvares macedo,NA,NA,brazil_sao paulo_alvares macedo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5556,ibge,ok,BR,SP,1301.0,3501301.0,Brazil,São Paulo,Álvares Machado,NA,NA,brazil_sao paulo_alvares machado,brazil_sao paulo_alvares machado,-22.13099932,-51.51463131,county,AtlanticForest,1.0,1.0,AtlanticForest,AtlanticForest,NA,NA,NA
31149,ibge,ok,BR,SP,NA,NA,Brazil,São Paulo,Álvares Machado,Coronel Goulart,NA,brazil_sao paulo_alvares machado_coronel goulart,brazil_sao paulo_alvares machado_coronel goulart,-22.21277778,-51.54166667,distrito|vila,NA,NA,NA,NA,NA,NA,NA,NA
5557,ibge,ok,BR,SP,1400.0,3501400.0,Brazil,São Paulo,Álvaro de Carvalho,NA,NA,brazil_sao paulo_alvaro carvalho,brazil_sao paulo_alvaro carvalho,-22.08601696,-49.733855,county,AtlanticForest,1.0,1.0,AtlanticForest,AtlanticForest,NA,NA,NA
21005,splink_jabot,ok,BR,SP,NA,NA,Brazil,São Paulo,alvilandia,NA,NA,brazil_sao paulo_alvilandia,brazil_sao paulo_alvinlandia,-22.45203969,-49.75857645,county,AtlanticForest,0.93028541,NA,AtlanticForest,AtlanticForest,NA,NA,NA
5558,ibge,ok,BR,SP,1509.0,3501509.0,Brazil,São Paulo,Alvinlândia,NA,NA,brazil_sao paulo_alvinlandia,brazil_sao paulo_alvinlandia,-22.45203969,-49.75857645,county,AtlanticForest,0.93028541,0.929829248,AtlanticForest,AtlanticForest,NA,NA,NA
21006,splink_jabot,check,BR,SP,NA,NA,Brazil,São Paulo,alvorada sul,NA,NA,brazil_sao paulo_alvorada sul,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21007,splink_jabot,check,BR,SP,NA,NA,Brazil,São Paulo,amapolis,NA,NA,brazil_sao paulo_amapolis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21008,splink_jabot,check,BR,SP,NA,NA,Brazil,São Paulo,amapora,NA,NA,brazil_sao paulo_amapora,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21009,splink_jabot,check,BR,SP,NA,NA,Brazil,São Paulo,america campos,NA,NA,brazil_sao paulo_america campos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5559,ibge,ok,BR,SP,1608.0,3501608.0,Brazil,São Paulo,Americana,NA,NA,brazil_sao paulo_americana,brazil_sao paulo_americana,-22.72315006,-47.2889411,county,others,0.110862649,0.110618017,others,NA,NA,NA,NA
24523,treeco,ok,BR,SP,NA,NA,Brazil,São Paulo,Americana,Fazenda Saltinho,NA,brazil_sao paulo_americana_fazenda saltinho,brazil_sao paulo_americana_fazenda saltinho,-22.706111,-47.212222,localidade,NA,NA,NA,NA,NA,NA,NA,NA
21010,splink_jabot,ok,BR,SP,NA,NA,Brazil,São Paulo,americo brailiense,NA,NA,brazil_sao paulo_americo brailiense,brazil_sao paulo_americo brasiliense,-21.72175519,-48.03227094,county,others,0.0,NA,others,Cerrado,NA,NA,NA
5560,ibge,ok,BR,SP,1707.0,3501707.0,Brazil,São Paulo,Américo Brasiliense,NA,NA,brazil_sao paulo_americo brasiliense,brazil_sao paulo_americo brasiliense,-21.72175519,-48.03227094,county,others,0.0,NA,others,Cerrado,NA,NA,NA
38206,gadm_new,ok? ver grafia correta do NAME_3,NA,NA,NA,NA,Brazil,São Paulo,Américo Brasiliense,Americo Braziliense,NA,brazil_sao paulo_americo brasiliense_americo braziliense,brazil_sao paulo_americo brasiliense_americo braziliense,-21.72175519,-48.03227094,locality,NA,NA,NA,NA,NA,NA,NA,NA
21011,splink_jabot,ok,BR,SP,NA,NA,Brazil,São Paulo,americo brasiliensi,NA,NA,brazil_sao paulo_americo brasiliensi,brazil_sao paulo_americo brasiliense,-21.72175519,-48.03227094,county,others,0.0,NA,others,Cerrado,NA,NA,NA
5561,ibge,ok,BR,SP,1806.0,3501806.0,Brazil,São Paulo,Américo de Campos,NA,NA,brazil_sao paulo_americo campos,brazil_sao paulo_americo campos,-20.28949413,-49.76835069,county,others,0.0,NA,others,Cerrado,NA,NA,NA
5562,gadm,ok,BR,SP,NA,NA,Brazil,São Paulo,Amparo,NA,NA,brazil_sao paulo_amparo,brazil_sao paulo_amparo,-22.6917857,-46.793909,county,others,0.210384019,NA,others,NA,NA,NA,NA
21012,splink_jabot,check,BR,SP,NA,NA,Brazil,São Paulo,amparo   monte alegre,NA,NA,brazil_sao paulo_amparo monte alegre,brazil_sao paulo_monte alegre sul,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31111,ibge,ok,BR,SP,NA,NA,Brazil,São Paulo,Amparo,Arcadas,NA,brazil_sao paulo_amparo_arcadas,brazil_sao paulo_amparo_arcadas,-22.72333333,-46.84527778,distrito|vila,NA,NA,NA,NA,NA,NA,NA,NA
32384,splink_jabot,224.0,BR,NA,NA,NA,Brazil,sao paulo,amparo,monte alegre,NA,brazil_sao paulo_amparo_monte alegre,brazil_sao paulo_monte alegre sul,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38207,gadm_new,ok? ver grafia correta do NAME_3,NA,NA,NA,NA,Brazil,São Paulo,Amparo,Tres Pontes,NA,brazil_sao paulo_amparo_tres pontes,brazil_sao paulo_amparo_tres pontes,-22.70022502,-46.72157067,locality,NA,NA,NA,NA,NA,NA,NA,NA
21013,splink_jabot,check,BR,SP,NA,NA,Brazil,São Paulo,"amparo, monte alegre",NA,NA,"brazil_sao paulo_amparo, monte alegre",brazil_sao paulo_monte alegre sul,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21014,splink_jabot,check,BR,SP,NA,NA,Brazil,São Paulo,analandi,NA,NA,brazil_sao paulo_analandi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5563,ibge,ok,BR,SP,2002.0,3502002.0,Brazil,São Paulo,Analândia,NA,NA,brazil_sao paulo_analandia,brazil_sao paulo_analandia,-22.12080983,-47.67783341,county,others,0.0,NA,others,Cerrado,NA,NA,NA
24790,treeco,ok,BR,SP,NA,NA,Brazil,São Paulo,Analândia,Fazenda Pedra Vermelha,NA,brazil_sao paulo_analandia_fazenda pedra vermelha,brazil_sao paulo_analandia_fazenda pedra vermelha,-22.103762,-47.759956,localidade,NA,NA,NA,NA,NA,NA,NA,NA
24791,treeco,ok,BR,SP,NA,NA,Brazil,São Paulo,Analândia,Fazenda Pedra Vermelha,NA,brazil_sao paulo_analandia_fazenda pedra vermelha,brazil_sao paulo_analandia_fazenda pedra vermelha,-22.098348,-47.762132,localidade,NA,NA,NA,NA,NA,NA,NA,NA
23799,treeco,ok,BR,SP,NA,NA,Brazil,São Paulo,Analândia,Fazenda Pedra Vermelha,Parque Rawitscher,brazil_sao paulo_analandia_fazenda pedra vermelha,brazil_sao paulo_analandia_fazenda pedra vermelha,-22.105306,-47.759708,localidade|sublocalidade,NA,NA,NA,NA,NA,NA,NA,NA
21015,splink_jabot,check,BR,SP,NA,NA,Brazil,São Paulo,anapolis,NA,NA,brazil_sao paulo_anapolis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21016,splink_jabot,check,BR,SP,NA,NA,Brazil,São Paulo,anastacio,NA,NA,brazil_sao paulo_anastacio,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5564,ibge,ok,BR,SP,2101.0,3502101.0,Brazil,São Paulo,Andradina,NA,NA,brazil_sao paulo_andradina,brazil_sao paulo_andradina,-20.83654449,-51.32941411,county,AtlanticForest,1.0,1.0,AtlanticForest,AtlanticForest,NA,NA,NA
5565,ibge,ok,BR,SP,2200.0,3502200.0,Brazil,São Paulo,Angatuba,NA,NA,brazil_sao paulo_angatuba,brazil_sao paulo_angatuba,-23.43652785,-48.459291,county,transition,0.463310588,0.46423281,transition,NA,NA,NA,NA
38208,gadm_new,ok? ver grafia correta do NAME_3,NA,NA,NA,NA,Brazil,São Paulo,Angatuba,Bom Retiro Esperanca,NA,brazil_sao paulo_angatuba_bom retiro esperanca,brazil_sao paulo_angatuba_bom retiro esperanca,-23.52130029,-48.28261071,locality,NA,NA,NA,NA,NA,NA,NA,NA
23601,treeco,ok,BR,SP,NA,NA,Brazil,São Paulo,Angatuba,EEx de Angatuba,NA,brazil_sao paulo_angatuba_eex angatuba,brazil_sao paulo_angatuba_eex angatuba,-23.40746,-48.378274,localidade,NA,NA,NA,NA,NA,NA,NA,NA
33150,splink_jabot,138.0,BR,NA,NA,NA,Brazil,São Paulo,Angatuba,estacao ecologica,NA,brazil_sao paulo_angatuba_estacao ecologica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31725,splink_jabot,ok,BR,SP,NA,NA,Brazil,São Paulo,Angatuba,estacao ecologica angatuba,NA,brazil_sao paulo_angatuba_estacao ecologica angatuba,brazil_sao paulo_angatuba_estacao ecologica angatuba,-23.410524,-48.363259,localidade,NA,NA,NA,NA,NA,NA,NA,NA
33855,splink_jabot,103.0,BR,NA,NA,NA,Brazil,São Paulo,Angatuba,estrada para itatinga,NA,brazil_sao paulo_angatuba_estrada para itatinga,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21017,splink_jabot,check,BR,SP,NA,NA,Brazil,São Paulo,angra reis,NA,NA,brazil_sao paulo_angra reis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5566,ibge,ok,BR,SP,2309.0,3502309.0,Brazil,São Paulo,Anhembi,NA,NA,brazil_sao paulo_anhembi,brazil_sao paulo_anhembi,-22.79988583,-48.17465099,county,others,0.029519828,0.02997923,others,NA,NA,NA,NA
33193,splink_jabot,135.0,BR,NA,NA,NA,Brazil,sao paulo,anhembi,barreiro rico,NA,brazil_sao paulo_anhembi_barreiro rico,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23474,treeco,ok,BR,SP,NA,NA,Brazil,São Paulo,Anhembi,Fazenda Barreiro Rico,NA,brazil_sao paulo_anhembi_fazenda barreiro rico,brazil_sao paulo_anhembi_fazenda barreiro rico,-22.657802,-48.158864,localidade,NA,NA,NA,NA,NA,NA,NA,NA
23605,treeco,ok,BR,SP,NA,NA,Brazil,São Paulo,Anhembi,Fazenda Barreiro Rico,NA,brazil_sao paulo_anhembi_fazenda barreiro rico,brazil_sao paulo_anhembi_fazenda barreiro rico,-22.666667,-48.166667,localidade,NA,NA,NA,NA,NA,NA,NA,NA
38209,gadm_new,ok? ver grafia correta do NAME_3,NA,NA,NA,NA,Brazil,São Paulo,Anhembi,Piramboia,NA,brazil_sao paulo_anhembi_piramboia,brazil_sao paulo_anhembi_piramboia,-22.91738649,-48.20860316,locality,NA,NA,NA,NA,NA,NA,NA,NA
5567,ibge,ok,BR,SP,2408.0,3502408.0,Brazil,São Paulo,Anhumas,NA,NA,brazil_sao paulo_anhumas,brazil_sao paulo_anhumas,-22.36179101,-51.4277848,county,AtlanticForest,1.0,1.0,AtlanticForest,AtlanticForest,NA,NA,NA
21018,splink_jabot,check,BR,SP,NA,NA,Brazil,São Paulo,antilhas,NA,NA,brazil_sao paulo_antilhas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21019,splink_jabot,check,BR,SP,NA,NA,Brazil,São Paulo,antonina,NA,NA,brazil_sao paulo_antonina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5568,gadm,ok,BR,SP,NA,NA,Brazil,São Paulo,Aparecida,NA,NA,brazil_sao paulo_aparecida,brazil_sao paulo_aparecida,-22.91401551,-45.23712495,county,AtlanticForest,1.0,NA,AtlanticForest,AtlanticForest,NA,NA,NA
5569,gadm,ok,BR,SP,NA,NA,Brazil,São Paulo,Aparecida doeste,NA,NA,brazil_sao paulo_aparecida doeste,brazil_sao paulo_aparecida oeste,-20.47878565,-50.92162296,county,AtlanticForest,1.0,NA,AtlanticForest,AtlanticForest,NA,NA,NA
21020,splink_jabot,remove,BR,SP,NA,NA,Brazil,São Paulo,aparecida dx oeste,NA,NA,brazil_sao paulo_aparecida dx oeste,brazil_sao paulo_aparecida oeste,-20.47878565,-50.92162296,county,AtlanticForest,1.0,NA,AtlanticForest,AtlanticForest,NA,check_loc_impossible,brazil_sao paulo_aparecida oeste
21021,splink_jabot,ok,BR,SP,NA,NA,Brazil,São Paulo,aparecida norte,NA,NA,brazil_sao paulo_aparecida norte,brazil_sao paulo_aparecida,-22.91401551,-45.23712495,county,AtlanticForest,1.0,NA,AtlanticForest,AtlanticForest,NA,NA,NA
5570,ibge,ok,BR,SP,2606.0,3502606.0,Brazil,São Paulo,Aparecida d'Oeste,NA,NA,brazil_sao paulo_aparecida oeste,brazil_sao paulo_aparecida oeste,-20.47878565,-50.92162296,county,AtlanticForest,1.0,1.0,AtlanticForest,AtlanticForest,NA,NA,NA
5571,ibge,ok,BR,SP,2705.0,3502705.0,Brazil,São Paulo,Apiaí,NA,NA,brazil_sao paulo_apiai,brazil_sao paulo_apiai,-24.4215147,-48.81884868,county,AtlanticForest,0.999903217,0.999881811,AtlanticForest,AtlanticForest,NA,NA,NA
38210,gadm_new,ok? ver grafia correta do NAME_3,NA,NA,NA,NA,Brazil,São Paulo,Apiaí,Aracaiba,NA,brazil_sao paulo_apiai_aracaiba,brazil_sao paulo_apiai_aracaiba,-24.37215747,-48.93719007,locality,NA,NA,NA,NA,NA,NA,NA,NA
33890,splink_jabot,102.0,BR,NA,NA,NA,Brazil,sao paulo,apiai,gleba banhado grande,NA,brazil_sao paulo_apiai_gleba banhado grande,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32939,splink_jabot,154.0,BR,NA,NA,NA,Brazil,sao paulo,apiai,parque estadual turistico alto ribeira   nucleo caboclos,NA,brazil_sao paulo_apiai_parque estadual turistico alto ribeira nucleo caboclos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21022,splink_jabot,check,BR,SP,NA,NA,Brazil,São Paulo,apial,NA,NA,brazil_sao paulo_apial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21023,splink_jabot,check,BR,SP,NA,NA,Brazil,São Paulo,apore,NA,NA,brazil_sao paulo_apore,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21024,splink_jabot,check,BR,SP,NA,NA,Brazil,São Paulo,araca,NA,NA,brazil_sao paulo_araca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572,ibge,ok,BR,SP,2754.0,3502754.0,Brazil,São Paulo,Araçariguama,NA,NA,brazil_sao paulo_aracariguama,brazil_sao paulo_aracariguama,-23.43450777,-47.0722913,county,AtlanticForest,1.0,1.0,AtlanticForest,AtlanticForest,NA,NA,NA
21025,splink_jabot,check,BR,SP,NA,NA,Brazil,São Paulo,aracas,NA,NA,brazil_sao paulo_aracas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5573,ibge,ok,BR,SP,2804.0,3502804.0,Brazil,São Paulo,Araçatuba,NA,NA,brazil_sao paulo_aracatuba,brazil_sao paulo_aracatuba,-21.11376831,-50.5742373,county,AtlanticForest,1.0,1.0,AtlanticForest,AtlanticForest,NA,NA,NA
32488,splink_jabot,206.0,BR,NA,NA,NA,Brazil,sao paulo,aracatuba,fazenda santo antonio,NA,brazil_sao paulo_aracatuba_fazenda santo antonio,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21026,splink_jabot,check,BR,SP,NA,NA,Brazil,São Paulo,aracatuba/santo antonio aracangua,NA,NA,brazil_sao paulo_aracatuba/santo antonio aracangua,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5574,ibge,ok,BR,SP,2903.0,3502903.0,Brazil,São Paulo,Araçoiaba da Serra,NA,NA,brazil_sao paulo_aracoiaba serra,brazil_sao paulo_aracoiaba serra,-23.54362967,-47.65124588,county,AtlanticForest,1.0,1.0,AtlanticForest,AtlanticForest,NA,NA,NA
5575,ibge,ok,BR,SP,3000.0,3503000.0,Brazil,São Paulo,Aramina,NA,NA,brazil_sao paulo_aramina,brazil_sao paulo_aramina,-20.1446372,-47.82042101,county,others,0.0,NA,others,Cerrado,NA,NA,NA
21027,splink_jabot,ok,BR,SP,NA,NA,Brazil,São Paulo,araminas,NA,NA,brazil_sao paulo_araminas,brazil_sao paulo_aramina,-20.1446372,-47.82042101,county,others,0.0,NA,others,Cerrado,NA,NA,NA
5576,ibge,ok,BR,SP,3109.0,3503109.0,Brazil,São Paulo,Arandu,NA,NA,brazil_sao paulo_arandu,brazil_sao paulo_arandu,-23.17733226,-49.06351802,county,others,0.0,NA,others,Cerrado,NA,NA,NA
5577,ibge,ok,BR,SP,3158.0,3503158.0,Brazil,São Paulo,Arapeí,NA,NA,brazil_sao paulo_arapei,brazil_sao paulo_arapei,-22.67280717,-44.43827116,county,AtlanticForest,1.0,1.0,AtlanticForest,AtlanticForest,NA,NA,NA
26707,cncflora,ok,BR,SP,NA,NA,Brazil,São Paulo,Arapeí,Fragmento da Baleia,NA,brazil_sao paulo_arapei_fragmento baleia,brazil_sao paulo_arapei_fragmento baleia,-22.66868625,-44.4398807,localidade,NA,NA,NA,NA,NA,NA,NA,NA
21028,splink_jabot,ok,BR,SP,NA,NA,Brazil,São Paulo,araraguara,NA,NA,brazil_sao paulo_araraguara,brazil_sao paulo_araraquara,-21.79072857,-48.18132787,county,others,0.0,NA,others,Cerrado,NA,NA,NA
5578,ibge,ok,BR,SP,3208.0,3503208.0,Brazil,São Paulo,Araraquara,NA,NA,brazil_sao paulo_araraquara,brazil_sao paulo_araraquara,-21.79072857,-48.18132787,county,others,0.0,NA,others,Cerrado,NA,NA,NA
21029,splink_jabot,check,BR,SP,NA,NA,Brazil,São Paulo,araraquara rib. bonito,NA,NA,brazil_sao paulo_araraquara rib. bonito,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
