order,source,status,author.ID,name,variant.name,author.name,author.abbrev,standard.name,full.name,geog.author,geog.collector,tax,tax.rank,tax.obs,full.name1,tdwg.name,last.name,finger.print,family1,obs,tax.kingdom,tax.phylum,tax.class,tax.order,email,orcid,raw_data
5216,huh,ok,43075.0,"Gustafsson, Claes",Claes Gustaf Robert Gustafsson,C. Gustaffson,C. Gust.,C. Gustafsson,"Gustafsson, Claes",Sweden,Bolivia; Colombia; Ecuador; French Guiana; Guatemala; Guyana; Norway; Sweden,Clethraceae,NA,NA,Claes Gustafsson,"Gustafsson, C.",gustafsson,acfgnossstu,"[author note: GB; Clethraceae, Rubiaceae [Gustafsson provided a portion of the data on 26 Oct 2000]] [collector note: BRG, CAY, COL, GB, GUAY, LPB, MO, NY, QCA, QCNE, S, UVAL [Gustafsson provided a portion of the data on 26 Oct 2000]]",NA,plantae,NA,NA,NA,NA,NA,NA
5212,huh,ok,43075.0,"Gustafsson, Claes","Gustafsson, C.",C. Gustaffson,C. Gust.,C. Gustafsson,"Gustafsson, Claes",Sweden,Bolivia; Colombia; Ecuador; French Guiana; Guatemala; Guyana; Norway; Sweden,Rubiaceae,NA,NA,Claes Gustafsson,"Gustafsson, C.",gustafsson,acfgnossstu,"[author note: GB; Clethraceae, Rubiaceae [Gustafsson provided a portion of the data on 26 Oct 2000]] [collector note: BRG, CAY, COL, GB, GUAY, LPB, MO, NY, QCA, QCNE, S, UVAL [Gustafsson provided a portion of the data on 26 Oct 2000]]",NA,plantae,NA,NA,NA,NA,NA,NA
5214,huh,ok,43075.0,"Gustafsson, Claes",Claes Gustaf Robert Gustafsson,C. Gustaffson,C. Gust.,C. Gustafsson,"Gustafsson, Claes",Sweden,Bolivia; Colombia; Ecuador; French Guiana; Guatemala; Guyana; Norway; Sweden,Rubiaceae,NA,NA,Claes Gustafsson,"Gustafsson, C.",gustafsson,acfgnossstu,"[author note: GB; Clethraceae, Rubiaceae [Gustafsson provided a portion of the data on 26 Oct 2000]] [collector note: BRG, CAY, COL, GB, GUAY, LPB, MO, NY, QCA, QCNE, S, UVAL [Gustafsson provided a portion of the data on 26 Oct 2000]]",NA,plantae,NA,NA,NA,NA,NA,NA
5217,huh,ok,43075.0,"Gustafsson, Claes",Claes Gustaf Robert Gustafsson,C. Gustaffson,C. Gust.,C. Gustafsson,"Gustafsson, Claes",Sweden,Bolivia; Colombia; Ecuador; French Guiana; Guatemala; Guyana; Norway; Sweden,Clethraceae,NA,NA,Claes Gustafsson,"Gustafsson, C.G.R.",gustafsson,acfggnorssstu,"[author note: GB; Clethraceae, Rubiaceae [Gustafsson provided a portion of the data on 26 Oct 2000]] [collector note: BRG, CAY, COL, GB, GUAY, LPB, MO, NY, QCA, QCNE, S, UVAL [Gustafsson provided a portion of the data on 26 Oct 2000]]",NA,plantae,NA,NA,NA,NA,NA,NA
5215,huh,ok,43075.0,"Gustafsson, Claes",Claes Gustaf Robert Gustafsson,C. Gustaffson,C. Gust.,C. Gustafsson,"Gustafsson, Claes",Sweden,Bolivia; Colombia; Ecuador; French Guiana; Guatemala; Guyana; Norway; Sweden,Rubiaceae,NA,NA,Claes Gustafsson,"Gustafsson, C.G.R.",gustafsson,acfggnorssstu,"[author note: GB; Clethraceae, Rubiaceae [Gustafsson provided a portion of the data on 26 Oct 2000]] [collector note: BRG, CAY, COL, GB, GUAY, LPB, MO, NY, QCA, QCNE, S, UVAL [Gustafsson provided a portion of the data on 26 Oct 2000]]",NA,plantae,NA,NA,NA,NA,NA,NA
12547,gbif_GSG,to_check_low_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fagaceae?,NA,NA,NA,"Gutekanst, S.",gutekanst,NA,217.0,NA,plantae,NA,NA,NA,NA,NA,NA
465,huh,ok,62602.0,"Gutermann, Walter",Walter Gutermann,Gutermann,Gutermann,W. Gutermann,"Gutermann, Walter",Austria,NA,Asteraceae,NA,NA,Walter Gutermann,"Gutermann, W.",gutermann,aegmnnrtuw,"[author note: WU; Artemisia; Asteraceae; Oxytropis, Fabaceae; chorology; Austrian flora; floristics of Europe; Greek flora (Ionian Islands); nomenclature] Example of Name Published: Moehringia markgrafii Merxm. & Gutermann in Phyton 7: I. 1957.",NA,plantae,NA,NA,NA,NA,NA,NA
5034,huh,ok,62602.0,"Gutermann, Walter","Gutermann, Walter Eckhard",Gutermann,Gutermann,W. Gutermann,"Gutermann, Walter",Austria,NA,Asteraceae,NA,NA,Walter Gutermann,"Gutermann, W.",gutermann,aegmnnrtuw,"[author note: WU; Artemisia; Asteraceae; Oxytropis, Fabaceae; chorology; Austrian flora; floristics of Europe; Greek flora (Ionian Islands); nomenclature] Example of Name Published: Moehringia markgrafii Merxm. & Gutermann in Phyton 7: I. 1957.",NA,plantae,NA,NA,NA,NA,NA,NA
2994,huh,ok,62602.0,"Gutermann, Walter",Walter Gutermann,Gutermann,Gutermann,W. Gutermann,"Gutermann, Walter",Austria,NA,Fabaceae,NA,NA,Walter Gutermann,"Gutermann, W.",gutermann,aegmnnrtuw,"[author note: WU; Artemisia; Asteraceae; Oxytropis, Fabaceae; chorology; Austrian flora; floristics of Europe; Greek flora (Ionian Islands); nomenclature] Example of Name Published: Moehringia markgrafii Merxm. & Gutermann in Phyton 7: I. 1957.",NA,plantae,NA,NA,NA,NA,NA,NA
5032,huh,ok,62602.0,"Gutermann, Walter","Gutermann, Walter Eckhard",Gutermann,Gutermann,W. Gutermann,"Gutermann, Walter",Austria,NA,Fabaceae,NA,NA,Walter Gutermann,"Gutermann, W.",gutermann,aegmnnrtuw,"[author note: WU; Artemisia; Asteraceae; Oxytropis, Fabaceae; chorology; Austrian flora; floristics of Europe; Greek flora (Ionian Islands); nomenclature] Example of Name Published: Moehringia markgrafii Merxm. & Gutermann in Phyton 7: I. 1957.",NA,plantae,NA,NA,NA,NA,NA,NA
5035,huh,ok,62602.0,"Gutermann, Walter","Gutermann, Walter Eckhard",Gutermann,Gutermann,W. Gutermann,"Gutermann, Walter",Austria,NA,Asteraceae,NA,NA,Walter Gutermann,"Gutermann, W.E.",gutermann,aeegmnnrtuw,"[author note: WU; Artemisia; Asteraceae; Oxytropis, Fabaceae; chorology; Austrian flora; floristics of Europe; Greek flora (Ionian Islands); nomenclature] Example of Name Published: Moehringia markgrafii Merxm. & Gutermann in Phyton 7: I. 1957.",NA,plantae,NA,NA,NA,NA,NA,NA
5033,huh,ok,62602.0,"Gutermann, Walter","Gutermann, Walter Eckhard",Gutermann,Gutermann,W. Gutermann,"Gutermann, Walter",Austria,NA,Fabaceae,NA,NA,Walter Gutermann,"Gutermann, W.E.",gutermann,aeegmnnrtuw,"[author note: WU; Artemisia; Asteraceae; Oxytropis, Fabaceae; chorology; Austrian flora; floristics of Europe; Greek flora (Ionian Islands); nomenclature] Example of Name Published: Moehringia markgrafii Merxm. & Gutermann in Phyton 7: I. 1957.",NA,plantae,NA,NA,NA,NA,NA,NA
13272,gbif_GSG,to_check_low_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Malvaceae?,NA,NA,NA,"Gutierrez-Baez, C.",gutierrez-baez,NA,213.0,NA,plantae,NA,NA,NA,NA,NA,NA
2245,huh,ok,79976.0,"Gutierrez, Hugo F.",Hugo F. Gutierrez,H. F. Gut.,H. F. Gut.,H. F. Gut.,"Gutierrez, Hugo F.",Argentina,NA,Poaceae,NA,NA,Hugo F. Gutierrez,"Gutierrez, H.F.",gutierrez,eefghirrtuz,"[author note: SF; Poaceae of Argentina (Bromus), breeding systems]",NA,plantae,NA,NA,NA,NA,NA,NA
161,huh,ok,74841.0,"Gonzalez Gutierrez, Pedro Alejandro",Pedro Alejandro Gonz lez Guti‚rrez,P. A. Gonzalez,P. A. Gonzalez,P. A. Gonzalez,"Gonzalez Gutierrez, Pedro Alejandro",Cuba,NA,Aquifoliaceae,NA,NA,Pedro Alejandro Gonzalez Gutierrez,"Gutierrez, P.A.G.",gutierrez,aeeggiprrtuz,[author note: Centro Invest. Serv. Ambient. Tecnol. Holgu¡n; Aquifoliaceae],NA,plantae,NA,NA,NA,NA,NA,NA
8560,herbaria,ok,43412.0,"Guymer, Gordon Paul",Gordon Paul Guymer,Guymer,Guymer,G. P. Guymer,"Guymer, Gordon Paul",Australia (Country),Australia (Country),Malvaceae,NA,NA,Gordon Paul Guymer,"Guymer, G.",guymer,eggmruy,61.0,NA,plantae,NA,NA,NA,NA,NA,NA
7692,herbaria,ok,43412.0,"Guymer, Gordon Paul",Gordon Paul Guymer,Guymer,Guymer,G. P. Guymer,"Guymer, Gordon Paul",Australia (Country),Australia (Country),Malvaceae,NA,NA,Gordon Paul Guymer,"Guymer, G.P.",guymer,eggmpruy,NA,NA,plantae,NA,NA,NA,NA,NA,NA
4224,huh,ok,43412.0,"Guymer, Gordon Paul",Gordon Paul Guymer,Guymer,Guymer,G. P. Guymer,"Guymer, Gordon Paul",Australia (Country),Australia (Country),Myrtaceae,NA,NA,Gordon Paul Guymer,"Guymer, G.P.",guymer,eggmpruy,"[author note: BRI; Sterculiaceae, Myrtaceae] [collector note: AD, B, BRI, CANB, DNA, GREE, K, L, MEL, MO, NE, NSW, P, QRS, UPS]",NA,plantae,NA,NA,NA,NA,NA,NA
1749,huh,ok,43412.0,"Guymer, Gordon Paul",Gordon Paul Guymer,Guymer,Guymer,G. P. Guymer,"Guymer, Gordon Paul",Australia (Country),Australia (Country),Sterculiaceae,NA,NA,Gordon Paul Guymer,"Guymer, G.P.",guymer,eggmpruy,"[author note: BRI; Sterculiaceae, Myrtaceae] [collector note: AD, B, BRI, CANB, DNA, GREE, K, L, MEL, MO, NE, NSW, P, QRS, UPS]",NA,plantae,NA,NA,NA,NA,NA,NA
11015,gbif_GSG,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cactaceae?,NA,NA,NA,"Guzman, U.",guzman,NA,6120.0,NA,plantae,NA,NA,NA,NA,NA,NA
960,huh,ok,69823.0,"Gvinianidze, Z. I.",Z. I. Gviniadnidze,Gvinianidze,Gvinian.,Gvinianidze,"Gvinianidze, Z. I.",Russia,NA,Caryophyllaceae,NA,Alsinoideae,Z. I. Gvinianidze,"Gviniadnidze, Z.I.",gviniadnidze,addegiiiinnvzz,"[author note: Caryophyllaceae-Silenoideae and Illecebraceae systematics and morphology, Georgian Genista and Nepeta]",NA,plantae,NA,NA,NA,NA,NA,NA
3431,huh,ok,69823.0,"Gvinianidze, Z. I.",Z. I. Gviniadnidze,Gvinianidze,Gvinian.,Gvinianidze,"Gvinianidze, Z. I.",Russia,NA,Illecebraceae,NA,NA,Z. I. Gvinianidze,"Gviniadnidze, Z.I.",gviniadnidze,addegiiiinnvzz,"[author note: Caryophyllaceae-Silenoideae and Illecebraceae systematics and morphology, Georgian Genista and Nepeta]",NA,plantae,NA,NA,NA,NA,NA,NA
959,huh,ok,69823.0,"Gvinianidze, Z. I.",Z. I. Gviniadnidze,Gvinianidze,Gvinian.,Gvinianidze,"Gvinianidze, Z. I.",Russia,NA,Caryophyllaceae,NA,Alsinoideae,Z. I. Gvinianidze,"Gvinianidze, Z.I.",gvinianidze,adegiiiinnvzz,"[author note: Caryophyllaceae-Silenoideae and Illecebraceae systematics and morphology, Georgian Genista and Nepeta]",NA,plantae,NA,NA,NA,NA,NA,NA
3430,huh,ok,69823.0,"Gvinianidze, Z. I.",Z. I. Gviniadnidze,Gvinianidze,Gvinian.,Gvinianidze,"Gvinianidze, Z. I.",Russia,NA,Illecebraceae,NA,NA,Z. I. Gvinianidze,"Gvinianidze, Z.I.",gvinianidze,adegiiiinnvzz,"[author note: Caryophyllaceae-Silenoideae and Illecebraceae systematics and morphology, Georgian Genista and Nepeta]",NA,plantae,NA,NA,NA,NA,NA,NA
9953,gbif_GSG,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arecaceae?,NA,NA,NA,"H. Balslev, L.O.D.K.A.",h. balslev,NA,1819.0,NA,plantae,NA,NA,NA,NA,NA,NA
11194,gbif_GSG,to_check_low_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cactaceae?,NA,NA,NA,"H. Bravo, H.",h. bravo,NA,156.0,NA,plantae,NA,NA,NA,NA,NA,NA
10656,gbif_GSG,to_check_low_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Asteraceae?,NA,NA,NA,"H. Robinson, U.S.",h. robinson,NA,177.0,NA,plantae,NA,NA,NA,NA,NA,NA
13026,gbif_GSG,to_check_low_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lauraceae?,NA,NA,NA,"H. Van, M.O.",h. van,NA,182.0,NA,plantae,NA,NA,NA,NA,NA,NA
844,huh,ok,48655.0,"Haas, Robert",Robert Haas,R. Haas,R. Haas,R. Haas,"Haas, Robert",Germany,Mexico,Cactaceae,NA,NA,Robert Haas,"Haas, R.",haas,aahrs,[author note: Specimens at ZSS. Cactaceae] [collector note: ZSS],NA,plantae,NA,NA,NA,NA,NA,NA
6597,aspt,ok,NA,NA,NA,NA,NA,NA,NA,USA,NA,Campanulaceae,NA,NA,Rosemarie (Romey) C. Haberle,"Haberle, R.C.",haberle,abceehlrr,Campanulaceae,NA,plantae,NA,NA,NA,NA,NA,NA
11882,gbif_GSG,to_check_low_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ericaceae?,NA,NA,NA,"Hache, G.",hache,NA,383.0,NA,plantae,NA,NA,NA,NA,NA,NA
14078,gbif_GSG,to_check_low_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pinaceae?,NA,NA,NA,"Hache, G.",hache,NA,242.0,NA,plantae,NA,NA,NA,NA,NA,NA
9926,gbif_GSG,to_check_low_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Apocynaceae?,NA,NA,NA,"Hacker, P.",hacker,NA,158.0,NA,plantae,NA,NA,NA,NA,NA,NA
10575,gbif_GSG,to_check_low_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Asteraceae?,NA,NA,NA,"Hacker, P.",hacker,NA,203.0,NA,plantae,NA,NA,NA,NA,NA,NA
12887,gbif_GSG,to_check_low_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lamiaceae?,NA,NA,NA,"Hacker, P.",hacker,NA,317.0,NA,plantae,NA,NA,NA,NA,NA,NA
14974,gbif_GSG,to_check_low_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sapindaceae?,NA,NA,NA,"Hacker, P.",hacker,NA,237.0,NA,plantae,NA,NA,NA,NA,NA,NA
15690,gbif_GSG,to_check_low_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Viburnaceae?,NA,NA,NA,"Hacker, P.",hacker,NA,155.0,NA,plantae,NA,NA,NA,NA,NA,NA
2719,huh,ok,60364.0,"Hadidi, Mohammed Nabil El",Mohammed Nabil El Hadidi,Hadidi,Hadidi,Hadidi,"Hadidi, Mohammed Nabil El",Egypt,NA,Zygophyllaceae,NA,NA,Mohammed Nabil El Hadidi,"Hadidi, M.N.E.",hadidi,addehiimn,[author note: Zygophyllaceae],NA,plantae,NA,NA,NA,NA,NA,NA
9384,wfoChecklistBank,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Solanaceae,NA,"Anthocercideae, Datura, Lycium, Solanum",Laurence Haegi,"Haegi, L.",Haegi,NA,NA,NA,plantae,NA,NA,NA,NA,NA,NA
15274,gbif_GSG,to_check_low_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Solanaceae?,NA,NA,NA,"Haegi, L.A.R.",haegi,NA,211.0,NA,plantae,NA,NA,NA,NA,NA,NA
9385,wfoChecklistBank,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Musaceae,NA,NA,Thomas Haevermans,"Haevermans, T.",Haevermans,NA,NA,NA,plantae,NA,NA,NA,NA,NA,NA
4112,huh,ok,31136.0,"Hagberg, Mats",Mats Hagberg,Hagberg,Hagberg,M. Hagberg,"Hagberg, Mats",Brazil,Brazil; Sweden,Marantaceae,NA,NA,Mats Hagberg,"Hagberg, M.",hagberg,abegghmr,"[author note: Herbarium and types: GB. Monotagma, Marantaceae] [collector note: Marantaceae; collected with L. Andersson in Brazil; GB]",NA,plantae,NA,NA,NA,NA,NA,NA
4113,huh,ok,31136.0,"Hagberg, Mats","Hagberg, M.",Hagberg,Hagberg,M. Hagberg,"Hagberg, Mats",Brazil,Brazil; Sweden,Marantaceae,NA,NA,Mats Hagberg,"Hagberg, M.",hagberg,abegghmr,"[author note: Herbarium and types: GB. Monotagma, Marantaceae] [collector note: Marantaceae; collected with L. Andersson in Brazil; GB]",NA,plantae,NA,NA,NA,NA,NA,NA
1356,huh,ok,70417.0,"Hagen, Klaus Bernhard von",Klaus Bernhard Hungerer,K. B. Hagen,K. B. Hagen,K. B. Hagen,"Hagen, Klaus Bernhard von",Germany,NA,Gentianaceae,NA,NA,Klaus Bernhard von Hagen,"Hagen, K.B.",hagen,abeghkn,[author note: Gentianaceae] Example of Name Published: Halenia perijana K.B.Hagen in Organisms Diversity Evol. 7(1): 3. 2007.,NA,plantae,NA,NA,NA,NA,NA,NA
3903,huh,ok,70417.0,"Hagen, Klaus Bernhard von",Klaus Bernhard von Hagen,K. B. Hagen,K. B. Hagen,K. B. Hagen,"Hagen, Klaus Bernhard von",Germany,NA,Gentianaceae,NA,NA,Klaus Bernhard von Hagen,"Hagen, K.B.",hagen,abeghkn,[author note: Gentianaceae] Example of Name Published: Halenia perijana K.B.Hagen in Organisms Diversity Evol. 7(1): 3. 2007.,NA,plantae,NA,NA,NA,NA,NA,NA
1886,huh,ok,1378.0,"Hagsater, Eric",Eric H gsater,H gsater,H gsater,E. H gsater,"Hagsater, Eric",Colombia; Costa Rica; Ecuador; Guatemala; Mexico; Panama; Peru,Colombia; Costa Rica; Ecuador; Guatemala; Mexico; Panama; Peru,Orchidaceae,NA,NA,Eric Hagsater,"Hagsater, E.",hagsater,aaeeghrst,"Research: Epidendrum [author note: Editor, Icones Orchidacearum; Orchidaceae] [collector note: AMES, AMO]",NA,plantae,NA,NA,NA,NA,NA,NA
4313,huh,ok,1378.0,"Hagsater, Eric","Hagsater, Eric et alia",H gsater,H gsater,E. H gsater,"Hagsater, Eric",Colombia; Costa Rica; Ecuador; Guatemala; Mexico; Panama; Peru,Colombia; Costa Rica; Ecuador; Guatemala; Mexico; Panama; Peru,Orchidaceae,NA,NA,Eric Hagsater,"Hagsater, E.",hagsater,aaeeghrst,"Research: Epidendrum [author note: Editor, Icones Orchidacearum; Orchidaceae] [collector note: AMES, AMO]",NA,plantae,NA,NA,NA,NA,NA,NA
4314,huh,ok,1378.0,"Hagsater, Eric","H gsater, Eric Gartenberg",H gsater,H gsater,E. H gsater,"Hagsater, Eric",Colombia; Costa Rica; Ecuador; Guatemala; Mexico; Panama; Peru,Colombia; Costa Rica; Ecuador; Guatemala; Mexico; Panama; Peru,Orchidaceae,NA,NA,Eric Hagsater,"Hagsater, E.",hagsater,aaeeghrst,"Research: Epidendrum [author note: Editor, Icones Orchidacearum; Orchidaceae] [collector note: AMES, AMO]",NA,plantae,NA,NA,NA,NA,NA,NA
4315,huh,ok,1378.0,"Hagsater, Eric","H gsater, Eric Gartenberg",H gsater,H gsater,E. H gsater,"Hagsater, Eric",Colombia; Costa Rica; Ecuador; Guatemala; Mexico; Panama; Peru,Colombia; Costa Rica; Ecuador; Guatemala; Mexico; Panama; Peru,Orchidaceae,NA,NA,Eric Hagsater,"Hagsater, E.G.",hagsater,aaeegghrst,"Research: Epidendrum [author note: Editor, Icones Orchidacearum; Orchidaceae] [collector note: AMES, AMO]",NA,plantae,NA,NA,NA,NA,NA,NA
8340,huh,ok,72677.0,"Hahn, William James",William James Hahn,W. J. Hahn,W. J. Hahn,W. J. Hahn,"Hahn, William James",NA,NA,Arecaceae,NA,NA,William James Hahn,"Hahn, W.",hahn,ahhnw,155.0,NA,plantae,NA,NA,NA,NA,NA,NA
7949,herbaria,to_check?,NA,NA,NA,NA,NA,NA,NA,NA,NA,Simaroubaceae?,NA,NA,NA,"Hahn, W.",NA,NA,74.0,NA,plantae,NA,NA,NA,NA,NA,NA
276,huh,ok,72677.0,"Hahn, William James",William James Hahn,W. J. Hahn,W. J. Hahn,W. J. Hahn,"Hahn, William James",NA,NA,Arecaceae,NA,NA,William James Hahn,"Hahn, W.J.",hahn,ahhjnw,[author note: at WIS in 1993; Arecaceae],NA,plantae,NA,NA,NA,NA,NA,NA
11899,gbif_GSG,to_check_low_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ericaceae?,NA,NA,NA,"Haight, S.",haight,NA,350.0,NA,plantae,NA,NA,NA,NA,NA,NA
14196,gbif_GSG,to_check_low_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pinaceae?,NA,NA,NA,"Haight, S.",haight,NA,160.0,NA,plantae,NA,NA,NA,NA,NA,NA
14811,gbif_GSG,to_check_low_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Salicaceae?,NA,NA,NA,"Hainault, R.",hainault,NA,174.0,NA,plantae,NA,NA,NA,NA,NA,NA
4397,huh,ok,256.0,"Haines, Arthur Duane",Arthur Haines,A. Haines,A. Haines,A. D. Haines,"Haines, Arthur Duane",USA,USA,Cyperaceae,NA,NA,Arthur Duane Haines,"Haines, A.",haines,aaehins,"[author note: Herbarium and types: MAINE, NEBC. New England Wild Flower Society; Fl. New England, Cyperaceae] [collector note: GH, MAINE, MT, NEBC]",NA,plantae,NA,NA,NA,NA,NA,NA
2008,huh,ok,256.0,"Haines, Arthur Duane",Arthur Duane Haines,A. Haines,A. Haines,A. D. Haines,"Haines, Arthur Duane",USA,USA,Cyperaceae,NA,NA,Arthur Duane Haines,"Haines, A.D.",haines,aadehins,"[author note: Herbarium and types: MAINE, NEBC. New England Wild Flower Society; Fl. New England, Cyperaceae] [collector note: GH, MAINE, MT, NEBC]",NA,plantae,NA,NA,NA,NA,NA,NA
4396,huh,ok,256.0,"Haines, Arthur Duane",Arthur Haines,A. Haines,A. Haines,A. D. Haines,"Haines, Arthur Duane",USA,USA,Cyperaceae,NA,NA,Arthur Duane Haines,"Haines, A.D.",haines,aadehins,"[author note: Herbarium and types: MAINE, NEBC. New England Wild Flower Society; Fl. New England, Cyperaceae] [collector note: GH, MAINE, MT, NEBC]",NA,plantae,NA,NA,NA,NA,NA,NA
845,huh,ok,63719.0,"Hajek, Miloslav",Miloslav H jek,H jek,H jek,H jek,"Hajek, Miloslav",Czech Republic,NA,Cactaceae,NA,NA,Miloslav Hajek,"Hajek, M.",hajek,aehjkm,[author note: Tremosna; Cactaceae],NA,plantae,NA,NA,NA,NA,NA,NA
12289,gbif_GSG,to_check_low_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Euphorbiaceae?,NA,NA,NA,"Hajo, E.M.",hajo,NA,185.0,NA,plantae,NA,NA,NA,NA,NA,NA
2842,huh,ok,61169.0,"Hakki, Madjit Ismail",Madjit Ismail Hakki,Hakki,Hakki,Hakki,"Hakki, Madjit Ismail",Germany,NA,Eriocaulaceae,NA,NA,Madjit Ismail Hakki,"Hakki, M.I.",hakki,ahiikkm,[author note: B; Eriocaulaceae],NA,plantae,NA,NA,NA,NA,NA,NA
1901,huh,ok,75451.0,"Halbinger, Frederico",Frederico Halbinger,Halbinger,Halb.,Halbinger,"Halbinger, Frederico",Mexico,NA,Orchidaceae,NA,NA,Frederico Halbinger,"Halbinger, F.",halbinger,abefghilnr,[author note: Orchidaceae],NA,plantae,NA,NA,NA,NA,NA,NA
846,huh,ok,39221.0,"Halda, Josef Jakob","Halda, J. J.",Halda,Halda,J. J. Halda,"Halda, Josef Jakob",Czech Republic,Mexico,Cactaceae,NA,NA,Josef Jakob Halda,"Halda, J.J.",halda,aadhjjl,"[author note: Trillum, Daphne; Cactaceae; Types: PR] [collector note: BO, NA, PR, ZA]",NA,plantae,NA,NA,NA,NA,NA,NA
3323,huh,ok,39221.0,"Halda, Josef Jakob","Halda, Josef J.",Halda,Halda,J. J. Halda,"Halda, Josef Jakob",Czech Republic,Mexico,Cactaceae,NA,NA,Josef Jakob Halda,"Halda, J.J.",halda,aadhjjl,"[author note: Trillum, Daphne; Cactaceae; Types: PR] [collector note: BO, NA, PR, ZA]",NA,plantae,NA,NA,NA,NA,NA,NA
3324,huh,ok,39221.0,"Halda, Josef Jakob",Josef Jakob Halda,Halda,Halda,J. J. Halda,"Halda, Josef Jakob",Czech Republic,Mexico,Cactaceae,NA,NA,Josef Jakob Halda,"Halda, J.J.",halda,aadhjjl,"[author note: Trillum, Daphne; Cactaceae; Types: PR] [collector note: BO, NA, PR, ZA]",NA,plantae,NA,NA,NA,NA,NA,NA
4001,huh,ok,17985.0,"Harley, Raymond Mervyn",R. M. Haley,Harley,Harley,R. M. Harley,"Harley, Raymond Mervyn",NA,Brazil,Lamiaceae,NA,NA,Raymond Mervyn Harley,"Haley, R.M.",haley,aehlmry,"Epoynymy: Mandevilla harleyi M.F.Sales , Kin.-Gouv. & A.O.Sim?es, Novon 16(1): 121. 2006. R. M. Haley: misspelled by C. W. Dodge in his type collection and in his publication Beihefte zur Nova Hedwigia 12: 259 (1964) 'R. M. Haley at Kew' [M. Schmull, March 2009] [author note: K: Neotropics; Lamiaceae] [collector note: AAH, CEPEC, CTES, IPA, K (orig.), MICH, MO, NA, NY, P, RB, SPF, U, UFP, UNICAMP, US]",NA,plantae,NA,NA,NA,NA,NA,NA
8807,huh,ok,77960.0,"Halford, David A.",David A. Halford,Halford,Halford,D. A. Halford,"Halford, David A.",Australia (Country),NA,Malvaceae,NA,NA,David A. Halford,"Halford, D.",halford,addfhlor,24.0,NA,plantae,NA,NA,NA,NA,NA,NA
2502,huh,ok,77960.0,"Halford, David A.",David A. Halford,Halford,Halford,D. A. Halford,"Halford, David A.",Australia (Country),NA,Rubiaceae,NA,NA,David A. Halford,"Halford, D.A.",halford,aaddfhlor,"[author note: BRI; Rubiaceae, Tiliaceae]",NA,plantae,NA,NA,NA,NA,NA,NA
4734,huh,ok,77960.0,"Halford, David A.",David A. Halford,Halford,Halford,D. A. Halford,"Halford, David A.",Australia (Country),NA,Tiliaceae,NA,NA,David A. Halford,"Halford, D.A.",halford,aaddfhlor,"[author note: BRI; Rubiaceae, Tiliaceae]",NA,plantae,NA,NA,NA,NA,NA,NA
4269,huh,ok,73373.0,"Hall, Anthony Vincent",Anthony Vincent Hall,A. V. Hall,A. V. Hall,A. V. Hall,"Hall, Anthony Vincent",South Africa,NA,Bruniaceae,NA,NA,Anthony Vincent Hall,"Hall, A.V.",hall,aahllv,[author note: BOL: Orchidaceae; Bruniaceae],NA,plantae,NA,NA,NA,NA,NA,NA
1813,huh,ok,73373.0,"Hall, Anthony Vincent",Anthony Vincent Hall,A. V. Hall,A. V. Hall,A. V. Hall,"Hall, Anthony Vincent",South Africa,NA,Orchidaceae,NA,NA,Anthony Vincent Hall,"Hall, A.V.",hall,aahllv,[author note: BOL: Orchidaceae; Bruniaceae],NA,plantae,NA,NA,NA,NA,NA,NA
2197,huh,ok,80037.0,"Hall, David Walter",David Walter Hall,D. W. Hall,D. W. Hall,D. W. Hall,"Hall, David Walter",USA,NA,Poaceae,NA,NA,David Walter Hall,"Hall, D.W.",hall,adhllw,"[author note: FLAS: Flora of Florida, Poaceae, weed taxonomy, forensic botany]",NA,plantae,NA,NA,NA,NA,NA,NA
6674,aspt,ok,NA,NA,NA,NA,NA,NA,NA,Canada,NA,Brassicales,NA,NA,Jocelyn Hall,"Hall, J.",hall,ahjll,Brassicales.,NA,plantae,NA,NA,NA,NA,NA,NA
