"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","coordinatePrecision","barcode","imagecode","geoFlag","yearIdentified","monthIdentified","dayIdentified","locality","class","order","continentOcean","occurrenceRemarks","relatedCatalogItem","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","individualCount","relationshipType","fieldNumber","typeStatus"
"318","2020-09-25 10:41:17-03","UFPE","UFP","64928","PreservedSpecimen","Plantae",NA,"Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","Alves, M","Melo, A; Amorim, BS; Garcia, JD; Souza, AN; Arruda, T","354","2009","03","13","Brasil","Pernambuco","Igarassu","-34.9775","-7.721389",NA,"UFP064928",NA,NA,"2009",NA,NA,"Usina São José, Mata de Zambana",NA,"Arecales",NA,"Hábito arborescente, com frutos verdes.",NA,"-34.9775","-7.721389","130","130",NA,NA,NA,NA,NA
"319","2020-10-27 11:20:29-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,"Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","Alves, M","Melo, A; Amorim, BS; Garcia, JD; Souza, AN; Arruda, T","354","2009","03","13","Brasil","Pernambuco","Igarassu","-34.9775","-7.721389",NA,NA,NA,NA,"2009",NA,NA,"Usina São José, Mata de Zambana",NA,"Arecales",NA,"Hábito arborescente, com frutos verdes.",NA,"-34.9775","-7.721389","130","130",NA,NA,NA,NA,NA
"320","2020-09-25 10:41:17-03","UFPE","UFP","5210","PreservedSpecimen","Plantae",NA,"Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","Leite, IRM","Medeiros-Costa, JT","121","1969","08","06","Brasil","Pernambuco","Goiana","-35.002498626709","-7.56056022644043","22853","UFP005210",NA,"auto","1995","07","25","Ponta de Pedras, Córrego do Bispo. Mata Local alagado.",NA,"Arecales",NA,"Palmeira com 8m de altura, 13 folhas, pinas deflexas.; Palmeira com 8m de altura, 13 folhas, pinas deflexas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2020-09-25 10:41:17-03","UFPE","UFP","5218","PreservedSpecimen","Plantae",NA,"Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","Medeiros-Costa, JT","Medeiros-Costa, JT","63","1968","02","09","Brasil","Pernambuco","Goiana","-35.002498626709","-7.56056022644043","22853","UFP005218",NA,"auto","1982","05","03","Ponta de Pedras, Córrego do Bispo. Na mata em solo encharcado.",NA,"Arecales",NA,"Planta com 7-8m altura.; Planta com 7-8m altura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2020-07-23 11:58:15-03","CEPLAC","CEPEC","135717","PreservedSpecimen","Plantae",NA,"Arecaceae","Euterpe","edulis","Euterpe edulis",NA,"Sem Informação","Carvalho, G. M.",NA,NA,NA,NA,"Brasil","Bahia","PORTO SEGURO","-39.133333","-16.333333",NA,NA,NA,NA,NA,NA,NA,"RPPN Estação Veracel",NA,NA,NA,"Indivíduo P05-06",NA,"39W8'0","16S20'0","100","100",NA,NA,NA,NA,NA
"323","2020-07-23 11:58:15-03","CEPLAC","CEPEC","127507","PreservedSpecimen","Plantae",NA,"Arecaceae","Euterpe","edulis","Euterpe edulis",NA,"Sem Informação","Sant`Ana, S.C.","1143","2004","05","05","Brasil","Bahia","VALENÇA","-39.090278","-13.328889",NA,NA,NA,NA,NA,NA,NA,"Estrada de Valença para Guaibim ca. 2km entrada a esquerda, 8km, ramal vicinal à esquerda, ca.1km. RPPN Á.gua Branca",NA,NA,NA,"Unicata.",NA,"39W5'25","13S19'44",NA,NA,NA,NA,NA,NA,NA
"324","2020-07-23 11:58:15-03","CEPLAC","CEPEC","135404","PreservedSpecimen","Plantae",NA,"Arecaceae","Euterpe","edulis","Euterpe edulis",NA,"Sem Informação","J. Bomfim","19","2012","08","07","Brasil","Bahia","UNA","-39.054722","-15.159722",NA,NA,NA,NA,NA,NA,NA,"Trilha do Mazão",NA,NA,NA,NA,NA,"39W3'17","15S9'35",NA,NA,NA,NA,NA,NA,NA
"325","2020-07-23 11:58:15-03","CEPLAC","CEPEC","135496","PreservedSpecimen","Plantae",NA,"Arecaceae","Euterpe","edulis","Euterpe edulis",NA,"Sem Informação","M.M. Coelho","822","2012","06","08","Brasil","Bahia","ALMADINA","-39.603333","-14.701667",NA,NA,NA,NA,NA,NA,NA,"Serra do Corcovado, acesso pela vertente oposta à de Seu Francisco. Área denominada de Corcovado São Domingos, acesso pela Fazenda Aleluia, proprietário Sérgio Brito, Contato seu China.",NA,NA,NA,"(Unicata). Material prensado com álcool.",NA,"39W36'12","14S42'6",NA,NA,NA,NA,NA,NA,NA
"326","2020-07-23 11:58:15-03","CEPLAC","CEPEC","142450","PreservedSpecimen","Plantae",NA,"Arecaceae","Euterpe","edulis","Euterpe edulis",NA,"Sem Informação","Rocha, F.O.","117","2014","09","04","Brasil","Bahia","MARAÚ","-39.240556","-14.220278",NA,NA,NA,NA,NA,NA,NA,"Conglomerado BA_1185-4-10-73",NA,NA,NA,"Duplicatas: NAO",NA,"39W14'26","14S13'13",NA,NA,NA,NA,NA,NA,NA
"327","2020-07-23 11:58:15-03","CEPLAC","CEPEC","142381","PreservedSpecimen","Plantae",NA,"Arecaceae","Euterpe","edulis","Euterpe edulis",NA,"Sem Informação","Oliveira, N.E.","160","2014","08","12","Brasil","Bahia","ITAMARAJÚ","-39.42","-17.099444",NA,NA,NA,NA,NA,NA,NA,"Conglomerado BA_1412-4-5-34",NA,NA,NA,"Duplicatas: NAO",NA,"39W25'12","17S5'58",NA,NA,NA,NA,NA,NA,NA
"328","2020-07-23 11:58:15-03","CEPLAC","CEPEC","21955","PreservedSpecimen","Plantae",NA,"Arecaceae","Euterpe","edulis","Euterpe edulis",NA,"L. R. Noblick","R. M. Harley","17818","1977","01","11","Brasil","Bahia","PORTO SEGURO","-39.416667","-16.883333",NA,NA,NA,NA,NA,NA,NA,"Parque Nacional Monte Pascoal. Ao do NW Monte Pascoal.",NA,NA,NA,"<ll>dwc_commonname:</ll> Jucara","30/12/1988","39W25'0","16S53'0",NA,NA,NA,NA,NA,NA,NA
"329","2020-07-23 11:58:15-03","CEPLAC","CEPEC","73992","PreservedSpecimen","Plantae",NA,"Arecaceae","Euterpe","edulis","Euterpe edulis",NA,"A. M. Amorim","W. W. Thomas","11307","1996","11","14","Brasil","Bahia","PORTO SEGURO","-40.574722","-15.264722",NA,NA,NA,NA,NA,NA,NA,"Parque Nacional Monte Pascoal. Caminho p/ Park Monte Pascoal. Acima da rampa e topo Monte Pascoal.",NA,NA,NA,NA,"30/12/1998","40W34'29","15S15'53",NA,NA,NA,NA,NA,NA,NA
"330","2020-07-23 11:58:15-03","CEPLAC","CEPEC","44567","PreservedSpecimen","Plantae",NA,"Arecaceae","Euterpe","edulis","Euterpe edulis",NA,"L. R. Noblick","L. R. Noblick","4800","1988","02","04","Brasil","Bahia","MUCURÍ","-39.65","-18.083333",NA,NA,NA,NA,NA,NA,NA,"10Km SW Mucuri, ao S Rio Mucuri. Faz. Pitizeiro.",NA,NA,NA,"<ll>dwc_commonname:</ll> Jussara","30/12/1992","39W39'0","18S5'0",NA,NA,NA,NA,NA,NA,NA
"331","2020-07-23 11:58:15-03","CEPLAC","CEPEC","44568","PreservedSpecimen","Plantae",NA,"Arecaceae","Euterpe","edulis","Euterpe edulis",NA,"L. R. Noblick","L. R. Noblick","4801","1989","02","04","Brasil","Bahia","MUCURÍ","-39.65","-18.083333",NA,NA,NA,NA,NA,NA,NA,"10Km SW Mucuri, ao S Rio Mucuri. Faz. Oitizeiro.",NA,NA,NA,"<ll>dwc_commonname:</ll> Jussara","30/12/1989","39W39'0","18S5'0",NA,NA,NA,NA,NA,NA,NA
"332","2020-07-23 11:58:15-03","CEPLAC","CEPEC","44578","PreservedSpecimen","Plantae",NA,"Arecaceae","Euterpe","edulis","Euterpe edulis",NA,"L. R. Noblick","L. R. Noblick","4741","1989","01","17","Brasil","Bahia","BELMONTE","-38.9","-15.85",NA,NA,NA,NA,NA,NA,NA,"7Km a E Barrolandia. Est. Exp. Gregorio Bondar (CEPLAC).",NA,NA,NA,NA,"30/12/1989","38W54'0","15S51'0",NA,NA,NA,NA,NA,NA,NA
"333","2020-07-23 11:58:15-03","CEPLAC","CEPEC","44602","PreservedSpecimen","Plantae",NA,"Arecaceae","Euterpe","edulis","Euterpe edulis",NA,"L. R. Noblick","L. R. Noblick","4776","1989","01","31","Brasil","Bahia","teixeira de freitas","-39.7","-17.483333",NA,NA,NA,NA,NA,NA,NA,"5Km SE cidade, area da bahia Sul Celulose.",NA,NA,NA,"<ll>dwc_commonname:</ll> Jucara","30/12/1989","39W42'0","17S29'0",NA,NA,NA,NA,NA,NA,NA
"334","2020-07-23 11:58:15-03","CEPLAC","CEPEC","44640","PreservedSpecimen","Plantae",NA,"Arecaceae","Euterpe","edulis","Euterpe edulis",NA,"L. R. Noblick","L. R. Noblick","4687","1988","11","23","Brasil","Bahia","alagoinhas","-38.433333","-12.166667",NA,NA,NA,NA,NA,NA,NA,"13Km SW Aracas e a W BA-093, Riacho das Mocas.",NA,NA,NA,"<ll>dwc_commonname:</ll> Jucara","30/12/1989","38W26'0","12S10'0",NA,NA,NA,NA,NA,NA,NA
"335","2020-07-23 11:58:15-03","CEPLAC","CEPEC","45273","PreservedSpecimen","Plantae",NA,"Arecaceae","Euterpe","edulis","Euterpe edulis",NA,"L. R. Noblick","L. R. Noblick","4719","1988","12","09","Brasil","Bahia","CAIRÚ","-39.05","-13.5",NA,NA,NA,NA,NA,NA,NA,"0.5Km NE Cairu. Ilha de Tinhare, Faz. Piloes.",NA,NA,NA,"<ll>dwc_commonname:</ll> Jucara","30/12/1989","39W3'0","13S30'0",NA,NA,NA,NA,NA,NA,NA
"336","2020-07-23 11:58:15-03","CEPLAC","CEPEC","50780","PreservedSpecimen","Plantae",NA,"Arecaceae","Euterpe","edulis","Euterpe edulis",NA,"L. R. Noblick","F. S. Santos","563","1986","04","01","Brasil","Bahia","SANTA CRUZ CABRÁLIA","-39.133333","-16.383333",NA,NA,NA,NA,NA,NA,NA,"16Km W P. Seguro, BR-367. Area da ESPAB.",NA,NA,NA,"<ll>dwc_commonname:</ll> Jussara","30/12/1992","39W8'0","16S23'0",NA,NA,NA,NA,NA,NA,NA
"337","2020-07-23 11:58:15-03","CEPLAC","CEPEC","35574","PreservedSpecimen","Plantae",NA,"Arecaceae","Euterpe","edulis","Euterpe edulis",NA,"L. A. Mattos-Silva","F. S. Santos","368","1984","09","18","Brasil","Bahia","SANTA CRUZ CABRÁLIA","-39.133333","-16.383333",NA,NA,NA,NA,NA,NA,NA,"16km W P. Seguro, BR-367. Area da ESPAB. A Oeste do rumo.",NA,NA,NA,"<ll>dwc_commonname:</ll> Jussara Palmito","30/12/1984","39W8'0","16S23'0",NA,NA,NA,NA,NA,NA,NA
"338","2020-07-23 11:58:15-03","CEPLAC","CEPEC","53337","PreservedSpecimen","Plantae",NA,"Arecaceae","Euterpe","edulis","Euterpe edulis",NA,"L. R. Noblick","W. W. Thomas","6929","1991","07","01","Brasil","Bahia","URUÇUCA","-39.016667","-14.416667",NA,NA,NA,NA,NA,NA,NA,"7.3Km ao N de Serra Grande Rod. P/ Itacaré. Faz. Lagoa do Conj. Sta. Cruz Parcela 4. Árvore 136.",NA,NA,NA,NA,"30/12/1992","39W1'","14S25'",NA,NA,NA,NA,NA,NA,NA
"339","2020-07-23 11:58:15-03","CEPLAC","CEPEC","61773","PreservedSpecimen","Plantae",NA,"Arecaceae","Euterpe","edulis","Euterpe edulis",NA,"A. M. Amorim","A. M. de Carvalho","4519","1994","04","26","Brasil","Bahia","UNA","-39.083333","-15.15",NA,NA,NA,NA,NA,NA,NA,"Reserva Biológica do Mico-leão. Entada. KM 46 BA-001 Ilheus/Una.",NA,NA,NA,NA,"30/12/1994","39W5'0","15S9'0",NA,NA,NA,NA,NA,NA,NA
"340","2020-07-23 11:58:15-03","CEPLAC","CEPEC","61774","PreservedSpecimen","Plantae",NA,"Arecaceae","Euterpe","edulis","Euterpe edulis",NA,"L. R. Noblick","A. M. de Carvalho","4456","1994","04","06","Brasil","Bahia","PORTO SEGURO","-39.325278","-16.4625",NA,NA,NA,NA,NA,NA,NA,"Res. Brasil Holanda Km 22 Rod. p/ P. Seguro, 9,5Km na entr.",NA,NA,NA,NA,"30/12/1994","39W19'31","16S27'45",NA,NA,NA,NA,NA,NA,NA
"341","2020-07-23 11:58:15-03","CEPLAC","CEPEC","65703","PreservedSpecimen","Plantae",NA,"Arecaceae","Euterpe","edulis","Euterpe edulis",NA,"A. M. de Carvalho","A. M. de Carvalho","4643","1994","09","17","Brasil","Bahia","ILHÉUS","-39.069167","-14.781944",NA,NA,NA,NA,NA,NA,NA,"Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Arvore n. 34 Parcel n. 2",NA,NA,NA,"<ll>dwc_commonname:</ll> Jussara","30/12/1994","39W4'9","14S46'55",NA,NA,NA,NA,NA,NA,NA
"342","2020-07-23 11:58:15-03","CEPLAC","CEPEC","80571","PreservedSpecimen","Plantae",NA,"Arecaceae","Euterpe","edulis","Euterpe edulis",NA,"M. B. Thomas","M. B. Thomas","493","1998","08","22","Brasil","Bahia","PORTO SEGURO","-39.25","-16.866667",NA,NA,NA,NA,NA,NA,NA,"Reserva Indígena Pataxó. 10Km da Vila de Barra velha, ao longo trilha da mata.",NA,NA,NA,"<ll>dwc_commonname:</ll> Jussara-branca","30/12/1998","39W15'","16S52'",NA,NA,NA,NA,NA,NA,NA
"343","2020-07-23 11:58:15-03","CEPLAC","CEPEC","96468","PreservedSpecimen","Plantae",NA,"Arecaceae","Euterpe","edulis","Euterpe edulis",NA,"W. W. Thomas","W. W. Thomas","13265","2001","04","04","Brasil","Alagoas","UNIÃO DOS PALMARES","-35.866667","-9.2",NA,NA,NA,NA,NA,NA,NA,"Sera das Bananeiras.",NA,NA,NA,NA,"30/12/2002","35W52'","9S12'",NA,NA,NA,NA,NA,NA,NA
"344","2020-07-23 11:58:15-03","CEPLAC","CEPEC","94420","PreservedSpecimen","Plantae",NA,"Arecaceae","Euterpe","edulis","Euterpe edulis",NA,"P. Fiaschi","J. L. da Paixão","192","2004","04","05","Brasil","Bahia","JUSSARÍ","-39.528611","-15.158056",NA,NA,NA,NA,NA,NA,NA,"Rod. Jussari/Palmira, entrada ca. 7,5Km de Jussari,Faz. Teimoso. RPPN Serra do Teimoso.",NA,NA,NA,NA,"28/02/2003","39W31'43","15S9'29",NA,NA,NA,NA,NA,NA,NA
"345","2020-07-23 11:58:15-03","CEPLAC","CEPEC","94421","PreservedSpecimen","Plantae",NA,"Arecaceae","Euterpe","edulis","Euterpe edulis",NA,"J. G. Jardim","J. G. Jardim","3902","2001","09","12","Brasil","Bahia","JUSSARÍ","-39.531111","-15.154444",NA,NA,NA,NA,NA,NA,NA,"Entrada 7,5Km Rod. Jussari/Palmira.Faz. Teimoso 1,7Km da entrada. RPPN Serra do Teimoso.",NA,NA,NA,NA,"30/12/2001","39W31'52","15S9'16",NA,NA,NA,NA,NA,NA,NA
"346","2020-07-23 11:58:15-03","CEPLAC","CEPEC","5155","PreservedSpecimen","Plantae",NA,"Arecaceae","Euterpe","edulis","Euterpe edulis",NA,"L. R. Noblick","J. P. Lanna","1533","1967","06","26","Brasil","Bahia","PORTO SEGURO","-39.0647010803223","-16.4496994018555","68835",NA,NA,"auto",NA,NA,NA,"Parq. Nac. Monte Pascoal.",NA,NA,NA,NA,"30/12/1992","0*0'0","0*0'0",NA,NA,NA,NA,NA,NA,NA
"347","2020-07-23 11:58:15-03","CEPLAC","CEPEC","3180","PreservedSpecimen","Plantae",NA,"Arecaceae","Euterpe","edulis","Euterpe edulis",NA,"L. R. Noblick","J. P. Lanna","1534","1967","06","27","Brasil","Bahia","PORTO SEGURO","-39.0647010803223","-16.4496994018555","68835",NA,NA,"auto",NA,NA,NA,"Parque Nacional Monte Pascoal.",NA,NA,NA,NA,"30/12/1992","0W0'0","0S0'0",NA,NA,NA,NA,NA,NA,NA
"348","2020-07-23 11:58:15-03","CEPLAC","CEPEC","88765","PreservedSpecimen","Plantae",NA,"Arecaceae","Euterpe","edulis","Euterpe edulis",NA,"A. C. Marcato","M. das G. Costa e Silva","3","2001","09","12","Brasil","Bahia","UNA","-39.0752983093262","-15.2932996749878","36070",NA,NA,"auto",NA,NA,NA,"ECOPARQUE de Una. Entrada ca. 46KM da BR-001 Ilheus/Una. Interior da mata.",NA,NA,NA,NA,"28/02/2002",NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2020-07-23 11:58:15-03","CEPLAC","CEPEC","51843","PreservedSpecimen","Plantae",NA,"Arecaceae","Euterpe","edulis","Euterpe edulis",NA,"A. M. de Carvalho","R. Voeks","335","1991","08","19","Brasil","Bahia","UNA","-39.0752983093262","-15.2932996749878","36070",NA,NA,"auto",NA,NA,NA,"Est. Exp. Lemos Maia - CEPLAC.",NA,NA,NA,"<ll>dwc_commonname:</ll> Jucara","30/12/1991","0*0'99","99*99'99",NA,NA,NA,NA,NA,NA,NA
"350","2020-07-23 11:58:15-03","CEPLAC","CEPEC","14436","PreservedSpecimen","Plantae",NA,"Arecaceae","Euterpe","edulis","Euterpe edulis",NA,"S. A. Mori","S. A. Mori","9337","1978","02","27","Brasil","Bahia","UNA","-39.0752983093262","-15.2932996749878","36070",NA,NA,"auto",NA,NA,NA,"Ramal BA-265/BR-101, a 8Km SW cruzam. e 20Km NW Una.",NA,NA,NA,"<ll>dwc_commonname:</ll> Jussara","30/12/1978","0*0'99","99*99'99",NA,NA,NA,NA,NA,NA,NA
"351","2020-07-23 11:58:15-03","CEPLAC","CEPEC","129845","PreservedSpecimen","Plantae",NA,"Arecaceae","Euterpe","edulis","Euterpe edulis",NA,"R. C. Forzza","R. C. Forzza","5300",NA,NA,NA,"Brasil","Espírito Santo","cariacica","-40.4199981689453","-20.2639007568359","18507",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2020-07-23 11:58:15-03","CEPLAC","CEPEC","63149","PreservedSpecimen","Plantae",NA,"Arecaceae","Euterpe","edulis","Euterpe edulis",NA,"H. Fernandes","W. Boone","404","1985","04","23","Brasil","Espírito Santo","SANTA TERESA","-40.6002998352051","-19.9356002807617","23813",NA,NA,"auto",NA,NA,NA,"Estaçã Biol. da Caixa D'Agua.",NA,NA,NA,"<ll>dwc_commonname:</ll> Palmiteiro Jucara","30/12/1985",NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2020-09-22 13:48:28-03","USP","SPFW","5610","PreservedSpecimen","Plantae",NA,"Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","R. Mello-Silva 2014","Mello-Silva, R.","3643","2014","10","01","Brasil","Minas Gerais","Santos Dumont","-43.5525016784668","-21.4566993713379","25699",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2020-10-13 10:19:41-03","UNILA","EVB","142","PreservedSpecimen","Plantae",NA,"Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.",NA,"Ponciano, J.","394","1980","01","07","Brasil","Paraná","Foz do Iguaçu","-54.586111","-25.515556",NA,"EVB000142","EVB000142",NA,NA,NA,NA,"Estrada da Alvorada. ~ km 1.",NA,NA,NA,NA,NA,"54º35'10''W","25º30'56''S",NA,NA,NA,NA,NA,NA,NA
"355","2020-01-07 10:56:30-03","UFSCar","SPSC","5895","PreservedSpecimen","Plantae",NA,"Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.",NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2020-01-07 10:56:30-03","UFSCar","SPSC","5896","PreservedSpecimen","Plantae",NA,"Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.",NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2020-01-07 10:56:30-03","UFSCar","SPSC","6298","PreservedSpecimen","Plantae",NA,"Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","E.F.L.P. Silva & W.A. Ferreira","E.F.L.P Silva",NA,NA,NA,NA,"Brasil","São Paulo","Juquitiba","-47.060001373291","-23.9300003051758","24559",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,"Floresta ombrófila densa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2020-01-07 10:56:30-03","UFSCar","SPSC","6297","PreservedSpecimen","Plantae",NA,"Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","E.F.L.P. Silva & W.A. Ferreira","E.F.L.P Silva",NA,NA,NA,NA,"Brasil","São Paulo","Juquitiba","-47.060001373291","-23.9300003051758","24559",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,"Floresta ombrófila densa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","2020-01-07 10:56:30-03","UFSCar","SPSC","6299","PreservedSpecimen","Plantae",NA,"Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","E.F.L.P. Silva & W.A. Ferreira","E.F.L.P Silva",NA,NA,NA,NA,"Brasil","São Paulo","Juquitiba","-47.060001373291","-23.9300003051758","24559",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,"Floresta ombrófila densa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","2020-01-07 10:56:30-03","UFSCar","SPSC","6296","PreservedSpecimen","Plantae",NA,"Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","E.F.L.P. Silva & W.A. Ferreira","E.F.L.P Silva",NA,NA,NA,NA,"Brasil","São Paulo","Juquitiba","-47.060001373291","-23.9300003051758","24559",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,"Floresta ombrófila densa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","2020-01-07 10:56:30-03","UFSCar","SPSC","6300","PreservedSpecimen","Plantae",NA,"Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","E.F.L.P. Silva & W.A. Ferreira","E.F.L.P Silva",NA,NA,NA,NA,"Brasil","São Paulo","Juquitiba","-47.060001373291","-23.9300003051758","24559",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,"Floresta ombrófila densa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","2020-01-07 10:56:30-03","UFSCar","SPSC","6295","PreservedSpecimen","Plantae",NA,"Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","E.F.L.P. Silva & W.A. Ferreira","E.F.L.P Silva",NA,NA,NA,NA,"Brasil","São Paulo","Juquitiba","-47.060001373291","-23.9300003051758","24559",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,"Floresta ombrófila densa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2020-01-07 10:56:30-03","UFSCar","SPSC","6294","PreservedSpecimen","Plantae",NA,"Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","E.F.L.P. Silva & W.A. Ferreira","E.F.L.P Silva",NA,NA,NA,NA,"Brasil","São Paulo","Juquitiba","-47.060001373291","-23.9300003051758","24559",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,"Floresta ombrófila densa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","2020-01-07 10:56:30-03","UFSCar","SPSC","6293","PreservedSpecimen","Plantae",NA,"Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","E.F.L.P. Silva & W.A. Ferreira","E.F.L.P Silva",NA,NA,NA,NA,"Brasil","São Paulo","Juquitiba","-47.060001373291","-23.9300003051758","24559",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,"Floresta ombrófila densa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","2020-01-07 10:56:30-03","UFSCar","SPSC","6291","PreservedSpecimen","Plantae",NA,"Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","E.F.L.P. Silva & W.A. Ferreira","E.F.L.P Silva",NA,NA,NA,NA,"Brasil","São Paulo","Juquitiba","-47.060001373291","-23.9300003051758","24559",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,"Floresta ombrófila densa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","2020-01-07 10:56:30-03","UFSCar","SPSC","6290","PreservedSpecimen","Plantae",NA,"Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","E.F.L.P. Silva & W.A. Ferreira","E.F.L.P Silva",NA,NA,NA,NA,"Brasil","São Paulo","Juquitiba","-47.060001373291","-23.9300003051758","24559",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,"Floresta ombrófila densa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","2020-01-07 10:56:30-03","UFSCar","SPSC","6301","PreservedSpecimen","Plantae",NA,"Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","E.F.L.P. Silva & W.A. Ferreira","E.F.L.P Silva",NA,NA,NA,NA,"Brasil","São Paulo","Juquitiba","-47.060001373291","-23.9300003051758","24559",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,"Floresta ombrófila densa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2020-01-07 10:56:30-03","UFSCar","SPSC","6302","PreservedSpecimen","Plantae",NA,"Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","E.F.L.P. Silva & W.A. Ferreira","E.F.L.P Silva",NA,NA,NA,NA,"Brasil","São Paulo","Juquitiba","-47.060001373291","-23.9300003051758","24559",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,"Floresta ombrófila densa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2020-01-07 10:56:30-03","UFSCar","SPSC","6306","PreservedSpecimen","Plantae",NA,"Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","E.F.L.P. Silva & W.A. Ferreira","E.F.L.P Silva",NA,NA,NA,NA,"Brasil","São Paulo","Juquitiba","-47.060001373291","-23.9300003051758","24559",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,"Floresta ombrófila densa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","2020-01-07 10:56:30-03","UFSCar","SPSC","6304","PreservedSpecimen","Plantae",NA,"Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","E.F.L.P. Silva & W.A. Ferreira","E.F.L.P Silva",NA,NA,NA,NA,"Brasil","São Paulo","Juquitiba","-47.060001373291","-23.9300003051758","24559",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,"Floresta ombrófila densa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2020-01-07 10:56:30-03","UFSCar","SPSC","6303","PreservedSpecimen","Plantae",NA,"Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","E.F.L.P. Silva & W.A. Ferreira","E.F.L.P Silva",NA,NA,NA,NA,"Brasil","São Paulo","Juquitiba","-47.060001373291","-23.9300003051758","24559",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,"Floresta ombrófila densa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
